"업무","공고번호-차수","분류","공고명","공고기관","수요기관","계약방법","입력일시(입력마감일시)"
"용역","20200701049-00","긴급","용진읍 행정복지센터 건립공사 건축감리 용역","전라북도 완주군","전라북도 완주군","제한경쟁","2020/07/01 16:53(2020/07/07 14:00)"
"용역","20200701051-00","긴급","국도시설 개량사업 효과분석 및 성과지표 개발연구","국토교통부","국토교통부","일반(총액)협상에의한계약","2020/07/01 16:52(2020/07/07 10:00)"
"용역","20200700957-00","일반","2020년 문화유산 정보서비스 개선 용역 감리","문화재청","문화재청","제한(총액)협상에의한계약","2020/07/01 16:52(2020/08/11 12:00)"
"용역","20200622700-01","취소","게임형 여행프로그램 개발 운영 대행용역","대전마케팅공사","대전마케팅공사","제한(총액)협상에의한계약","2020/07/01 16:51(2020/06/29 14:00)"
"용역","20200701045-00","일반","(가칭)대전교육복합시설 운영 프로그램 개발 연구용역","대전광역시교육청","대전광역시교육청","제한(총액)협상에의한계약","2020/07/01 16:51(2020/07/14 10:00)"
"용역","20200641095-00","긴급","2020 인구주택총조사 및 농림어업총조사 콜센터 위탁운영 사업","조달청","통계청","수의(총액)","2020/07/01 16:50(2020/07/07 11:00)"
"용역","20200700529-00","일반","2020년 서울 공공자전거 정비 용역 2차 (강북)","서울시설공단","서울시설공단","수의(총액)소액수의","2020/07/01 16:49(2020/07/07 12:00)"
"용역","20200700326-00","일반","평택항 자동차 물류 현황진단 및 촉진방안 수립 용역","경기평택항만공사","경기평택항만공사","제한(총액)협상에의한계약","2020/07/01 16:47(2020/07/14 16:00)"
"용역","20200700520-00","일반","2020년 서울 공공자전거 정비 용역 2차 (강남)","서울시설공단","서울시설공단","수의(총액)소액수의","2020/07/01 16:47(2020/07/07 12:00)"
"용역","E012005881-00","일반","군탄리 한국농어촌공사 산명지구 수리시설보수사업 지장전주 이설공사 감리용역","한국전력공사","재무자재부","제한(총액)","2020/07/01 16:46(2020/07/09 10:00)"
"용역","20200701032-00","일반","교통정책지원시스템 기능고도화 감리용역","서울특별시","서울특별시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/01 16:46(2020/07/07 12:00)"
"용역","20200701023-00","긴급","포스트 코로나시대 공무원 인재개발 전략 연구(재공고)","인사혁신처","인사혁신처","제한(총액)협상에의한계약","2020/07/01 16:43(2020/07/13 10:00)"
"용역","20200701015-00","일반","2020년 보호구역 실시설계용역","경기도 고양시","경기도 고양시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/01 16:42(2020/07/07 10:00)"
"용역","20200701014-00","긴급","성산3 하수관로 정비사업 건설사업관리용역 (P.Q-가격입찰)","제주특별자치도","제주특별자치도","일반경쟁","2020/07/01 16:41(2020/07/07 14:00)"
"용역","P2020444-01","일반","2020년 자산관리SW(IZEX Nethelper v7.0) 유지보수","한전KDN(주)","한전KDN(주)","수의(총액)","2020/07/01 16:41(2020/07/02 15:00)"
"용역","20200701011-00","일반","섬진강 뱃길 유람선 및 여객선 운항 기본계획 및 타당성 조사 용역 입찰 공고","전라남도 광양시","전라남도 광양시","제한경쟁","2020/07/01 16:40(2020/07/09 10:00)"
"용역","20200636295-01","변경","서울시 대사증후군관리사업 브랜딩 및 BI개발","서울시 대사증후군관리사업지원단","서울시 대사증후군관리사업지원단","제한(총액)협상에의한계약","2020/07/01 16:40(2020/07/16 17:00)"
"용역","20200700985-00","일반","대구광역시 첨단교통관리체계 구축(4차) 용역","대구광역시","대구광역시","제한(총액)협상에의한계약","2020/07/01 16:39(2020/07/14 17:00)"
"용역","20200701007-00","일반","2019 개정 누리과정 현장 안착을 위한 놀이지원 연수 자료 개발 연구용역","대전광역시교육청","대전광역시교육청","제한(총액)규격가격동시","2020/07/01 16:38(2020/07/14 10:00)"
"용역","20200701006-00","일반","2020년 교직원 단체보험","조선대학교","조선대학교","제한(총액)","2020/07/01 16:37(-)"
"용역","20200700990-00","일반","정선군 덕송 여량 북평 통합정수장 기본 및 실시설계용역","강원도 정선군","강원도 정선군","지명경쟁","2020/07/01 16:36(2020/07/09 10:00)"
"용역","20200640392-00","일반","원격교육 콘텐츠 웹표준 변환 및 현행화","한국농어촌공사 인재개발원","한국농어촌공사 인재개발원","제한(총액)협상에의한계약","2020/07/01 16:35(2020/08/11 12:00)"
"용역","20200700967-00","일반","주택건설공사 감리자(전기) 모집 공고[포항리버카운티지역주택조합 공동주택 신축공사]","경상북도 포항시","경상북도 포항시","일반경쟁","2020/07/01 16:35(2020/07/13 10:00)"
"용역","20200700974-01","변경","2019년 충남권역 어촌뉴딜사업(가경주항 등) 시설공사 감독권한대행 등 통합 건설사업관리용역","한국어촌어항공단","한국어촌어항공단","일반경쟁","2020/07/01 16:34(-)"
"용역","20200700986-00","긴급","2019년 전남권역 어촌뉴딜사업(가학항 등) 시설공사 감독권한대행 등 통합 건설사업관리용역","한국어촌어항공단","한국어촌어항공단","일반경쟁","2020/07/01 16:33(-)"
"용역","20200700981-00","일반","과학자-국민 소통 온라인포럼 운영 용역","국가과학기술인력개발원","국가과학기술인력개발원","제한(총액)협상에의한계약","2020/07/01 16:32(-)"
"용역","20200700948-00","일반","서울특별시보라매병원 신림선 경전철 지하연결공간 증축사업 설계용역 제안공모","서울시 시립보라매병원","서울시 시립보라매병원","일반경쟁","2020/07/01 16:32(-)"
"용역","P2020443-01","변경","2020년 배포관리툴(Remote4PC) 유지보수","한전KDN(주)","한전KDN(주)","수의(총액)","2020/07/01 16:32(2020/07/02 14:00)"
"용역","20200700970-00","긴급","완주군 지방산업단지 공업용수도 건설사업 폐기물처리용역","전라북도 완주군","전라북도 완주군","제한(총액)","2020/07/01 16:31(2020/07/07 14:00)"
"용역","B5202002214-00","일반","(재공고)금산정수장 운영효율화사업 안전점검 용역","한국수자원공사","한국수자원공사 금산권지사","일반경쟁","2020/07/01 16:30(2020/07/03 11:00)"
"용역","20200700969-00","일반","코로나19 천안아산역 해외입국자 수송지원 용역","충청남도 아산시","충청남도 아산시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/01 16:28(2020/07/07 14:00)"
"용역","20200700324-00","긴급","국도24호선 장성 월정육교 교면포장 보수공사 폐기물처리용역","국토교통부 익산지방국토관리청 광주국토관리사무소","국토교통부 익산지방국토관리청 광주국토관리사무소","수의(총액)소액수의","2020/07/01 16:28(2020/07/07 10:00)"
"용역","20200700930-00","긴급","2020년 스마트 주차정보시스템 구축사업 용역(긴급, 협상에의한계약)","울산광역시","울산광역시","제한(총액)협상에의한계약","2020/07/01 16:26(2020/07/14 10:00)"
"용역","20200700959-00","일반","정선군 목재문화체험장 조성사업 폐기물처리용역","강원도 정선군","강원도 정선군","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/01 16:25(2020/07/07 10:00)"
"용역","20200700954-00","일반","어촌어항재생사업 기본계획수립 대가기준 마련 연구용역","한국어촌어항공단","한국어촌어항공단","제한(총액)협상에의한계약","2020/07/01 16:25(2020/07/13 10:00)"
"용역","E012005879-00","일반","광주도시철도 2호선 2공구 지장이설 폐기물처리용역","한국전력공사","재무자재부","제한(총액)","2020/07/01 16:24(2020/07/07 12:00)"
"용역","20200700944-00","일반","동부초 등 2교 석면해체·제거공사 석면농도측정 및 비산정도 측정용역","울산광역시교육청 울산광역시강북교육지원청","울산광역시교육청 울산광역시강북교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/01 16:22(2020/07/07 10:00)"
"용역","20200700945-00","일반","아산외암이간선생생가터복원사업부지발굴조사용역 제안서제출안내공고(협상에의한계약)","충청남도 아산시","충청남도 아산시","일반(총액)협상에의한계약","2020/07/01 16:21(-)"
"용역","20200700124-00","긴급","양구군 농어촌생활용수개발사업 통합건설사업관리용역","강원도 양구군 상하수도사업소","강원도 양구군 상하수도사업소","제한경쟁","2020/07/01 16:19(2020/07/07 14:00)"
"용역","20200700937-00","일반","통합 데이터 전송시스템 구축 사업","서울특별시 구로구","서울특별시 구로구","일반(총액)협상에의한계약","2020/07/01 16:18(-)"
"용역","20200700931-00","긴급","양식어장 정화사업 제1지구(군외 사후, 고금 용초)","전라남도 완도군","전라남도 완도군","제한(총액)","2020/07/01 16:17(2020/07/07 10:00)"
"용역","20200639280-01","취소","2019년 전남권역 어촌뉴딜사업(가학항 등) 시설공사 감독권한대행 등 통합 건설사업관리","한국어촌어항공단","한국어촌어항공단","일반경쟁","2020/07/01 16:15(-)"
"용역","20200700008-00","긴급","GFEZ 온-나라 문서2.0 시스템 구축","조달청 광주지방조달청","광양만권경제자유구역청","제한(총액)협상에의한계약","2020/07/01 16:14(2020/07/22 10:00)"
"용역","E012005876-00","일반","나주 남부권역,중부권역 지중화공사 실시설계용역","한국전력공사","재무자재부","제한(총액)","2020/07/01 16:14(2020/07/09 12:00)"
"용역","20200700334-00","일반","2020년 무안군 해수욕장 안전관리 용역","전라남도 무안군","전라남도 무안군","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/01 16:14(2020/07/07 10:00)"
"용역","20200639265-01","취소","2019년 충남권역 어촌뉴딜사업(가경주항 등) 시설공사 감독권한대행 등 통합건설사업관리","한국어촌어항공단","한국어촌어항공단","일반경쟁","2020/07/01 16:14(-)"
"용역","20200700448-00","일반","익산경찰서 별관동 증축사업 설계용역","조달청 전북지방조달청","경찰청 전라북도지방경찰청","지역","2020/07/01 16:13(2020/07/15 10:00)"
"용역","20200700928-00","긴급","2019년 어촌뉴딜300사업(군산시 무녀2구항) 시설공사 감독권한대행 등 건설사업관리용역","한국어촌어항공단","한국어촌어항공단","일반경쟁","2020/07/01 16:12(-)"
"용역","20200700423-00","일반","새만금 남북2축도로 건설공사 교통영향평가용역","조달청 전북지방조달청","새만금개발청","지역","2020/07/01 16:12(2020/07/15 10:00)"
"용역","20200700916-00","일반","도암면 농촌중심지 활성화사업 폐기물처리 용역","전라남도 강진군","전라남도 강진군","제한(총액)","2020/07/01 16:10(2020/07/07 10:00)"
"용역","20200700592-00","긴급","(협상에 의한 계약) 2020년 강남페스티벌 물과 빛 미디어 쇼 기획 및 운영 용역","서울특별시 강남구","서울특별시 강남구","제한(총액)협상에의한계약","2020/07/01 16:10(-)"
"용역","20200639614-02","변경","광진소방서 구의유수지를 활용한 복합청사 신설 기본구상 및 실현방안 조사 용역","서울특별시 광진소방서","서울특별시 광진소방서","제한경쟁","2020/07/01 16:09(2020/07/07 11:00)"
"용역","E012005875-00","일반","군도4호선(내가저수지) 선형개량 지장이설공사 감리용역","한국전력공사","재무자재부","제한(총액)","2020/07/01 16:09(2020/07/09 14:00)"
"용역","20200641086-01","취소","강원대학교병원 구매 물류 통합 위탁 용역 계약","강원대학교병원","강원대학교병원","제한(총액)협상에의한계약","2020/07/01 16:09(-)"
"용역","20200638173-00","긴급","건축 설계공모 전용 홈페이지 제작 용역","조달청 부산지방조달청","부산광역시","제한(총액)협상에의한계약","2020/07/01 16:09(2020/07/14 10:00)"
"용역","20200700914-00","일반","항동 기찻길 문화 예술 공간조성 사업","서울특별시 구로구","서울특별시 구로구","제한(총액)협상에의한계약","2020/07/01 16:09(-)"
"용역","20200700913-00","긴급","우수박스 정밀안전점검 조사용역","충청남도 아산시","충청남도 아산시","제한경쟁","2020/07/01 16:08(2020/07/07 15:00)"
"용역","20200700912-00","긴급","[재공고]2020 실패박람회 in 대구,「다시 시작할 수 있잖아」기획.운영 용역","대구광역시","대구광역시","제한(총액)협상에의한계약","2020/07/01 16:08(2020/07/14 17:00)"
"용역","20200700911-00","긴급","서강대교 외 7개 교량 교면포장상태 조사 및 분석 용역","한국시설안전공단","한국시설안전공단","제한경쟁","2020/07/01 16:08(2020/07/07 17:00)"
"용역","20200700908-00","일반","2019년 서천군 송석항 어촌뉴딜사업 건설공사(진입로 정비) 폐기물 처리용역","한국어촌어항공단","한국어촌어항공단","제한(총액)","2020/07/01 16:07(2020/07/09 10:00)"
"용역","2002422-00","일반","LH 드론웍스 플랫폼 구축 용역","한국토지주택공사","한국토지주택공사","일반경쟁","2020/07/01 16:05(2020/07/13 16:00)"
"용역","20200700900-00","일반","표준 품질 및 연계 관리 방안 마련","티엔엠에스 주식회사","티엔엠에스 주식회사","일반(총액)","2020/07/01 16:02(2020/07/07 16:00)"
"용역","20200525420-02","변경","세종시 조치원배수분구 도시침수 예방사업 기본 및 실시설계","한국환경공단","한국환경공단","일반경쟁","2020/07/01 16:02(2020/07/16 12:00)"
"용역","20200700514-00","일반","주택시장 안정화방안 중 일부 위헌확인 헌법소원 소송대리","조달청 서울지방조달청","금융위원회","일반(총액)협상에의한계약","2020/07/01 16:01(2020/07/14 10:00)"
"용역","20200700811-00","일반","울산여고 하부 공영주차장 조성사업 실시설계용역(지명경쟁)","울산광역시 남구","울산광역시 남구","지명경쟁","2020/07/01 16:01(2020/07/09 11:00)"
"용역","E012005874-00","일반","남구 선암 대나리문화회관 인근 도로확장 지장주 이설공사 감리용역 (울산지사)","한국전력공사","재무자재부","제한(총액)","2020/07/01 16:01(2020/07/09 10:00)"
"용역","20200700898-00","일반","방사능영향평가 정보시스템 통합연계체계 구축(1차) PMO 용역","한국원자력안전기술원","한국원자력안전기술원","제한(총액)협상에의한계약","2020/07/01 16:01(2020/07/15 15:00)"
"용역","20200700896-00","일반","2020년 창원시 낚시터 환경개선사업 수거용역","한국어촌어항공단","한국어촌어항공단","제한(총액)","2020/07/01 16:00(2020/07/09 10:00)"
"용역","20200700855-00","일반","영암 국제자동차경주장 폐기물(폐타이어) 처리용역","전라남도","전라남도","수의(총액)소액수의","2020/07/01 16:00(2020/07/07 10:00)"
"용역","20200640324-00","긴급","그룹웨어 통합 업무관리시스템 구축","조달청 서울지방조달청","한국여성인권진흥원","제한(총액)협상에의한계약","2020/07/01 15:58(2020/07/17 10:00)"
"용역","20200700882-00","일반","야영·취사·낚시 금지구역 지정을 위한 환경조사용역","경기도 남양주시","경기도 남양주시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/01 15:57(2020/07/07 10:00)"
"용역","20200638565-01","취소","석포초등학교 내진보강 및 기타공사 감리용역","부산광역시교육청 부산광역시남부교육지원청","부산광역시교육청 부산광역시남부교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/01 15:57(2020/07/06 10:00)"
"용역","20200700881-00","일반","일광지구 행복주택 건립공사 건설폐기물 처리(재활용)용역","부산도시공사","부산도시공사","수의(총액)소액수의","2020/07/01 15:56(2020/07/08 10:00)"
"용역","20200700874-00","일반","충북문화관 건물 및 시설관리 경비용역","(재)충북문화재단","(재)충북문화재단","수의(총액)소액수의","2020/07/01 15:56(2020/07/03 17:00)"
"용역","20200700875-00","일반","2020년 시장인프라 및 기반기술 운용도급","(주)코스콤","(주)코스콤","제한(총액)협상에의한계약","2020/07/01 15:55(2020/07/13 14:00)"
"용역","20200700868-00","긴급","사회공헌 자격과정 기초조사연구","사회복지법인 한국사회복지협의회","사회복지법인 한국사회복지협의회","제한(총액)협상에의한계약","2020/07/01 15:55(2020/07/13 11:00)"
"용역","20200700870-00","일반","봉화공설운동장 트랙 보수공사 폐기물(우레탄)처리용역","경상북도 봉화군","경상북도 봉화군","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/01 15:54(2020/07/07 14:00)"
"용역","20200700864-00","일반","대구칠성초등학교 내진성능평가 및 내진보강 구조설계용역(정기안전점검 포함)","대구광역시교육청 대구광역시서부교육지원청","대구광역시교육청 대구광역시서부교육지원청","제한경쟁","2020/07/01 15:54(2020/07/07 10:00)"
"용역","20200700861-00","일반","고려대학교 구로병원 개방형실험실 수혜기업 연구개발 및 사업화 역량 강화 컨설팅(재공고입찰)","고려대학교의료원","고려대학교의료원","일반(총액)협상에의한계약","2020/07/01 15:54(-)"
"용역","20200630450-00","일반","교육과 경찰사이버교육포털 AP 및 데이터 이관 사업","조달청 서울지방조달청","경찰청","제한(총액)협상에의한계약","2020/07/01 15:54(2020/07/21 10:00)"
"용역","20200700865-00","일반","일광지구 행복주택 건립공사 건설폐기물 처리(소각)용역","부산도시공사","부산도시공사","수의(총액)소액수의","2020/07/01 15:53(2020/07/08 10:00)"
"용역","20200700717-00","일반","2020년 국내주식 의안분석 데이터베이스 제공기관 선정","국민연금공단","국민연금공단","제한(총액)협상에의한계약","2020/07/01 15:53(2020/07/13 12:00)"
"용역","E012005869-00","일반","중산동 코오롱 5,100kW 신규공급 1회선 인출공사 감리용역","한국전력공사","재무자재부","제한(총액)","2020/07/01 15:50(2020/07/09 14:00)"
"용역","E012005872-00","일반","노곡간145~161호 수목접촉 해소공사 감리용역","한국전력공사","재무자재부","제한(총액)","2020/07/01 15:48(2020/07/09 14:00)"
"용역","20200700846-00","일반","국제관광도시 홍보동영상 제작","부산관광공사","부산관광공사","제한(총액)협상에의한계약","2020/07/01 15:47(2020/07/22 17:00)"
"용역","20200700666-01","취소","봉화공설운동장 트랙 보수공사 폐기물(우레탄)처리용역","경상북도 봉화군","경상북도 봉화군","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/01 15:45(2020/07/07 14:00)"
"용역","20200700843-00","일반","2020년 시장시스템 운용도급","(주)코스콤","(주)코스콤","제한(총액)협상에의한계약","2020/07/01 15:45(2020/07/13 14:00)"
"용역","20200700840-00","긴급","양식어장 정화사업 제2지구(약산 구성, 어두)","전라남도 완도군","전라남도 완도군","제한(총액)","2020/07/01 15:43(2020/07/07 10:00)"
"용역","20200700839-00","일반","성사유 외 7교 소방시설 개선 전기,통신공사 설계용역","경기도교육청 경기도고양교육지원청","경기도교육청 경기도고양교육지원청","수의(총액)소액수의","2020/07/01 15:43(2020/07/07 10:00)"
"용역","20200700834-00","긴급","한우리학교 통학차량 임차 용역계약","학교법인 한마음학원 한우리학교","학교법인 한마음학원 한우리학교","제한(총액)","2020/07/01 15:41(2020/07/07 12:00)"
"용역","20200700828-00","일반","20-21 LG세이커스 이벤트 대행업체 입찰 공고","(주)엘지스포츠","(주)엘지스포츠","일반(총액)협상에의한계약","2020/07/01 15:37(2020/07/13 10:00)"
"용역","20200700580-00","긴급","홍성역세권 도시개발사업 감독권한대행 등 건설사업관리용역 사업수행능력평가서 제출안내 공고","충청남도 홍성군","충청남도 홍성군","일반경쟁","2020/07/01 15:36(-)"
"용역","20200700817-00","긴급","두룡초 석면농도측정용역 수의계약 안내공고","경상남도교육청 경상남도통영교육지원청","경상남도교육청 경상남도통영교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/01 15:36(2020/07/07 10:00)"
"용역","20200700821-00","일반","20-21 LG세이커스 영상제작 및 SNS운영 대행 업체 선정","(주)엘지스포츠","(주)엘지스포츠","일반(총액)협상에의한계약","2020/07/01 15:34(2020/07/13 10:00)"
"용역","20200700189-00","일반","2020년 숲가꾸기(덩굴제거) 사업(2차) 실시설계 용역","전라남도 나주시","전라남도 나주시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/01 15:33(2020/07/07 10:00)"
"용역","20200641208-00","긴급","서남집단에너지시설 편입예정부지 도시관리계획 (변경)결정 용역","서울에너지공사","서울에너지공사","일반(총액)경쟁적대화에의한계약","2020/07/01 15:33(공개이전)"
"용역","20200700816-00","일반","지방도 1136호선(수산리교차로 외 2개소) 포장도 보수공사 폐기물처리용역","제주특별자치도","제주특별자치도","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/01 15:33(2020/07/08 10:00)"
"용역","20200640955-01","취소","서산시복지재단 발전방향 연구용역","충청남도 서산시","충청남도 서산시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/01 15:32(2020/07/06 10:00)"
"용역","20200700809-00","일반","2020년 강변북로 구리방향 영동대교언더패스 좌측 옹벽 외 4개소 정밀안전점검 용역","서울시설공단","서울시설공단","제한경쟁","2020/07/01 15:32(2020/07/09 12:00)"
"용역","20200700442-00","긴급","방치폐기물 위탁처리 용역(단가계약)","경상남도 양산시","경상남도 양산시","제한(단가)","2020/07/01 15:31(2020/07/07 16:00)"
"용역","20200700796-00","일반","2020년 올림픽대로 가양1동 동신아파트앞 우측 옹벽 외 7개소 정밀안전점검 용역","서울시설공단","서울시설공단","제한경쟁","2020/07/01 15:31(2020/07/09 12:00)"
"용역","20200700096-00","일반","119신고 모바일 웹페이지 구축사업","조달청 인천지방조달청","경기도 소방재난본부","수의(총액)","2020/07/01 15:30(2020/07/03 12:00)"
"용역","20200700701-00","일반","봉선초 등 2교(상무중) 전기시설 개선공사 설계용역 수의계약 안내공고","광주광역시교육청 광주광역시서부교육지원청","광주광역시교육청 광주광역시서부교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/01 15:29(2020/07/07 10:00)"
"용역","20200700803-00","일반","지방도 1131호선(남서교 외 2개소) 포장도 보수공사 폐기물처리용역","제주특별자치도","제주특별자치도","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/01 15:28(2020/07/08 10:00)"
"용역","20200700794-00","긴급","고척근린시장 전통저잣거리 외부기반 완성","고척근린시장 문화관광형시장 육성사업단","고척근린시장 문화관광형시장 육성사업단","일반(총액)협상에의한계약","2020/07/01 15:27(-)"
"용역","20200700797-00","일반","(신약) 혁신신약 파이프라인 발굴사업 연구과제 대상 물질 정보 제공","오송첨단의료산업진흥재단","오송첨단의료산업진흥재단","제한(총액)협상에의한계약","2020/07/01 15:27(2020/07/13 14:00)"
"용역","20200700800-00","일반","파주 운정 와동동1409번지 신축공사","경기도 파주시","경기도 파주시","일반경쟁","2020/07/01 15:25(2020/07/16 10:00)"
"용역","20200700546-00","일반","합리적인 유지관리 예산 관리 방안 용역","한국농어촌공사","한국농어촌공사","일반(총액)협상에의한계약","2020/07/01 15:25(2020/07/13 10:00)"
"용역","20200700776-00","일반","수성구 문화도시 조성계획 수립 세부용역","재단법인수성문화재단","재단법인수성문화재단","제한(총액)협상에의한계약","2020/07/01 15:25(-)"
"용역","20200700799-00","긴급","2020학년도 하계 VIVA VISION 토익사관학교 운영","전주비전대학 산학협력단","전주비전대학 산학협력단","일반(총액)협상에의한계약","2020/07/01 15:25(2020/07/14 11:00)"
"용역","20200700786-00","긴급","원량초 석면농도측정용역 수의계약 안내공고","경상남도교육청 경상남도통영교육지원청","경상남도교육청 경상남도통영교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/01 15:24(2020/07/07 10:00)"
"용역","20200700795-00","긴급","연세대학교 의료기술지주회사 설립을 위한 특허 현물 기술가치평가 용역","연세대학교의료원 산학협력단","연세대학교의료원 산학협력단","제한(총액)협상에의한계약","2020/07/01 15:24(2020/07/10 10:00)"
"용역","20200700432-00","일반","「평화시장 닭똥집 골목 명품테마로드 조성」마스터플랜 수립 및 BI.캐릭터 개발 용역","대구광역시 동구","대구광역시 동구","제한(총액)협상에의한계약","2020/07/01 15:22(-)"
"용역","20200700434-00","일반","안전규제 R&D 성과 검증활용 체계 고도화 연구","조달청 서울지방조달청","한국원자력안전재단","제한(총액)협상에의한계약","2020/07/01 15:20(2020/07/14 10:00)"
"용역","20200635844-01","취소","국제관광도시 홍보동영상 제작","부산관광공사","부산관광공사","제한(총액)협상에의한계약","2020/07/01 15:20(2020/07/22 14:00)"
"용역","2002436-00","일반","행정중심복합도시 5-1생활권 공유차 지하주차장 기본 및 실시설계 용역","한국토지주택공사","한국토지주택공사","일반경쟁","2020/07/01 15:20(2020/08/05 10:00)"
"용역","20200640855-01","변경","여주시 외평리마을 LPG배관망 구축사업 건설폐기물 처리용역 소액수의 견적 공고","재단법인 한국엘피지배관망사업단","재단법인 한국엘피지배관망사업단","수의(단가)소액수의","2020/07/01 15:16(2020/07/07 14:00)"
"용역","20200700750-00","일반","(입찰공고) 포스트 코로나 시대 경쟁우위 확보를 통한 중견기업 생존전략 연구","한국산업기술진흥원","한국산업기술진흥원","제한(총액)협상에의한계약","2020/07/01 15:12(2020/07/13 11:00)"
"용역","20200700738-00","일반","일제강제동원피해자지원재단 중장기 경영전략 수립 용역","일제강제동원피해자지원재단","일제강제동원피해자지원재단","제한(총액)협상에의한계약","2020/07/01 15:12(2020/07/14 16:00)"
"용역","E012005866-00","일반","달산용전 영덕군농어촌도로정비공사 신규공사 감리용역","한국전력공사","재무자재부","제한(총액)","2020/07/01 15:12(2020/07/10 14:00)"
"용역","20200700759-00","긴급","2020년도 버스 운송사업자 경영 및 서비스 평가 용역","제주특별자치도","제주특별자치도","제한(총액)","2020/07/01 15:11(2020/07/07 14:00)"
"용역","20200700731-00","긴급","2020년 충주시 매립장 침출수 외 5종 검사대행 용역","충청북도 충주시","충청북도 충주시","제한경쟁","2020/07/01 15:10(2020/07/07 10:00)"
"용역","20200700732-00","긴급","유영초 석면농도측정용역 수의계약 안내공고","경상남도교육청 경상남도통영교육지원청","경상남도교육청 경상남도통영교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/01 15:10(2020/07/07 10:00)"
"용역","E012005868-00","일반","상무룡리 농어촌도로관리사업 교량 및 도로지장 전주이설공사 감리용역","한국전력공사","재무자재부","제한(총액)","2020/07/01 15:09(2020/07/09 10:00)"
"용역","E012005859-00","일반","우곡 포리 포동2배수장 예비전원 3,150kW 신설공사 감리용역","한국전력공사","재무자재부","제한(총액)","2020/07/01 15:08(2020/07/10 14:00)"
"용역","20200700748-00","일반","2020 친환경농산물 잔류농약 검사 용역","전라남도 영암군","전라남도 영암군","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/01 15:07(2020/07/06 10:00)"
"용역","20200700503-00","일반","금구면 농촌중심지활성화사업 간판정비용역","한국농어촌공사 전북지역본부 동진지사","한국농어촌공사 전북지역본부 동진지사","제한(총액)협상에의한계약","2020/07/01 15:06(2020/07/16 15:00)"
"용역","20200700736-00","일반","2020년 남해본부 업무용 장기차량임차","한국수산자원공단 남해본부","한국수산자원공단 남해본부","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/01 15:06(2020/07/07 10:00)"
"용역","20200700743-00","일반","2020 부산국제원자력산업전 장치물 설치 및 철거 용역","주식회사 벡스코","주식회사 벡스코","제한(총액)","2020/07/01 15:06(2020/07/06 10:00)"
"용역","20200700734-00","일반","통합환경허가 사업장의 효율적인 사후관리를 위한 기술지원 방안 마련","한국환경공단","한국환경공단","일반(총액)협상에의한계약","2020/07/01 15:05(2020/07/13 15:00)"
"용역","20200639508-03","취소","고척근린시장 전통저잣거리 외부기반 완성","고척근린시장 문화관광형시장 육성사업단","고척근린시장 문화관광형시장 육성사업단","일반(총액)협상에의한계약","2020/07/01 15:05(-)"
"용역","2002411-00","일반","안산신길2 공공주택지구 조사설계용역","한국토지주택공사","한국토지주택공사","일반경쟁","2020/07/01 15:05(2020/08/11 18:00)"
"용역","2002428-00","일반","서울신림1 보차도 시설개선공사 건설폐기물처리(파쇄) 용역","한국토지주택공사","한국토지주택공사","일반경쟁","2020/07/01 15:05(2020/07/09 10:00)"
"용역","20200641197-01","변경","축산물이력제 DNA동일성 검사장비 유지보수","축산물품질평가원","축산물품질평가원","제한(총액)종합낙찰제","2020/07/01 15:04(2020/07/13 10:00)"
"용역","20200641127-00","일반","점말동굴 유적 주변정비 설계용역","충청북도 제천시","충청북도 제천시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/01 15:03(2020/07/07 10:00)"
"용역","20200700671-00","일반","RTGC 정비공사 용역","한국항만연수원 부산연수원","한국항만연수원 부산연수원","제한경쟁","2020/07/01 15:01(2020/07/17 10:00)"
"용역","20200700395-00","일반","2020년 중요기록물 전산화(DB) 구축 용역","조달청 경남지방조달청","경상남도 고성군","제한(총액)협상에의한계약","2020/07/01 15:01(2020/07/14 10:00)"
