업무,공고번호-차수,분류,공고명,공고기관,수요기관,계약방법,입력일시(입찰마감일시),,
용역,20200514736-00,긴급,토양지하수 환경 산업·기술·인력역량 분야 경쟁력 확보방안 수립,한국환경산업기술원,한국환경산업기술원,제한(총액)협상에의한계약,2020/05/13 13:50(2020/05/26 10:00),,
용역,20200513787-00,일반,울산경제진흥원 조직진단과 재무분석을 통한 재정 자립화 컨설팅 용역,재단법인 울산경제진흥원,재단법인 울산경제진흥원,제한(총액)협상에의한계약,2020/05/13 13:49(2020/05/25 12:00),,
용역,20200514731-00,일반,서천교 성능평가 용역,경상북도 경주시,경상북도 경주시,수의(총액)소액-견적입찰(2인 이상 견적 제출),2020/05/13 13:48(2020/05/19 10:00),,
용역,20200502032-00,일반,제75주년 경찰의 날 행사 용역,조달청 서울지방조달청,경찰청,제한(총액)협상에의한계약,2020/05/13 13:48(2020/06/24 10:00),,
용역,20200514711-00,긴급,가격입찰 공고(공도-미양간 도로확포장공사 건설사업관리 용역),경기도 안성시,경기도 안성시,일반경쟁,2020/05/13 13:42(2020/05/19 10:00),,
용역,20200514680-01,변경,2020~2022년도 외부회계감사 용역,영화진흥위원회,영화진흥위원회,제한(총액)협상에의한계약,2020/05/13 13:42(-),,
용역,20200514647-01,변경,국제영화제 육성지원 평가지표 개선 방안 연구 용역,영화진흥위원회,영화진흥위원회,제한(총액)협상에의한계약,2020/05/13 13:41(-),,
용역,20200514700-00,일반,강진군 망호항 어촌뉴딜300사업 기본계획수립 용역,한국농어촌공사 전남지역본부,한국농어촌공사 전남지역본부,일반(총액)협상에의한계약,2020/05/13 13:41(2020/05/27 15:00),,
용역,20200514713-00,일반,부산광역시노인종합복지관 2020년 식자재 납품업체 선정 입찰공고,부산광역시노인종합복지관,부산광역시노인종합복지관,제한(총액),2020/05/13 13:41(-),,
용역,20200514705-00,일반,친환경자동차부품인증센터 건립공사 건설사업관리용역 사업수행능력평가서 제출안내 공고,재단법인 광주그린카진흥원,재단법인 광주그린카진흥원,제한경쟁,2020/05/13 13:41(2020/06/15 10:00),,
용역,20200514636-01,변경,영화진흥위원회 CI 개발 용역,영화진흥위원회,영화진흥위원회,제한(총액)협상에의한계약,2020/05/13 13:40(-),,
용역,20200514696-00,일반,한국연구재단 사회책임경영 보고서 발간,한국연구재단,한국연구재단,제한(총액)협상에의한계약,2020/05/13 13:39(2020/06/25 14:00),,
용역,20200514688-00,긴급,전라북도 자전거 이용 활성화계획 수립 용역,전라북도,전라북도,제한경쟁,2020/05/13 13:38(2020/05/19 12:00),,
용역,20200514668-00,일반,2020년 신규사업 사업화방안 수립용역,경기도시공사,경기도시공사,일반(총액)협상에의한계약,2020/05/13 13:38(2020/06/04 16:00),,
용역,20200514697-00,긴급,보령시 톨게이트 디자인 특화사업 기본계획용역,충청남도 보령시,충청남도 보령시,제한(총액)협상에의한계약,2020/05/13 13:37(-),,
용역,20200514692-00,일반,창원시 지역역량강화사업(어촌) 용역,한국농어촌공사 경남지역본부 창원지사,한국농어촌공사 경남지역본부 창원지사,일반(총액)협상에의한계약,2020/05/13 13:37(2020/06/24 11:00),,
용역,20200514695-00,일반,씨푸드존 및 커뮤니티공간 조성 설계용역(협상의 의한계약)[긴급],부산광역시 기장군,부산광역시 기장군,일반(총액)협상에의한계약,2020/05/13 13:35(-),,
용역,20200514690-00,긴급,광역알뜰교통카드 사업분석 및 고도화 연구 용역,국토교통부 대도시권광역교통위원회,국토교통부 대도시권광역교통위원회,제한(총액)협상에의한계약,2020/05/13 13:35(2020/05/26 10:00),,
용역,20200514658-00,일반,2020년 조림지풀베기사업 실시설계 용역,충청남도 천안시,충청남도 천안시,수의(총액)소액-견적입찰(2인 이상 견적 제출),2020/05/13 13:33(2020/05/19 14:00),,
용역,20200514672-00,일반,소방청사(4개소) 내진성능평가 용역,경상남도,경상남도 김해동부소방서,수의(총액)소액-견적입찰(2인 이상 견적 제출),2020/05/13 13:30(2020/05/19 14:00),,
용역,20200514656-00,일반,창원시 지역역량강화사업(농촌) 용역,한국농어촌공사 경남지역본부 창원지사,한국농어촌공사 경남지역본부 창원지사,일반(총액)협상에의한계약,2020/05/13 13:30(2020/06/24 11:00),,
용역,20200514670-00,일반,우정사업본부 직원 상담 프로그램,과학기술정보통신부 우정사업본부 우정사업조달센터,과학기술정보통신부 우정사업본부 우정사업조달센터,일반(총액)협상에의한계약,2020/05/13 13:29(2020/05/26 10:00),,
용역,20200512350-01,취소,소방청사(4개소) 내진성능평가 용역,경상남도,경상남도 김해동부소방서,수의(총액)소액-견적입찰(2인 이상 견적 제출),2020/05/13 13:26(2020/05/18 14:00),,
용역,20200513041-00,일반,2020년 스포츠말 품평회 운영용역,한국마사회,한국마사회,제한(총액)협상에의한계약,2020/05/13 13:26(2020/05/26 16:00),,
용역,20200503547-00,긴급,데이터바우처 수요기업 지원을 위한 협력기관 선정,조달청 서울지방조달청,한국데이터산업진흥원,일반(총액)협상에의한계약,2020/05/13 13:26(2020/05/26 10:00),,
용역,20200514653-00,일반,탑동천(소하천) 정비공사 소규모환경영향평가 용역,강원도 평창군,강원도 평창군,제한경쟁,2020/05/13 13:25(2020/05/21 10:00),,
용역,20200514655-00,일반,청천원탑소하천정비공사등6건실시설계용역,충청북도 괴산군,충청북도 괴산군,수의(총액)소액-견적입찰(2인 이상 견적 제출),2020/05/13 13:25(2020/05/18 16:00),,
용역,20200514196-00,일반,2020년 팁스(TIPS) 컨벤션 행사운영 위탁용역,창업진흥원,창업진흥원,제한(총액)협상에의한계약,2020/05/13 13:23(-),,
용역,20200514431-00,긴급,보건산업 우수 혁신 기업 온라인 홍보 콘텐츠 제작,조달청 충북지방조달청,한국보건산업진흥원,제한(총액)협상에의한계약,2020/05/13 13:22(2020/05/26 10:00),,
용역,20200510914-01,취소,디지털증거 통합관리시스템 구축사업_감리 용역,조달청 서울지방조달청,경찰청,제한(총액)협상에의한계약,2020/05/13 13:22(2020/05/26 10:00),,
용역,20200512308-01,변경,순심중학교 교사동 및 특별교실동 내진성능평가 용역,경상북도칠곡교육청 순심중학교,경상북도칠곡교육청 순심중학교,제한경쟁,2020/05/13 13:21(2020/05/18 10:00),,
용역,20200514391-00,긴급,2020년 대학알리미 모바일웹 구축 사업,조달청 서울지방조달청,한국대학교육협의회,제한(총액)협상에의한계약,2020/05/13 13:21(2020/05/26 10:00),,
용역,20200514216-00,일반,2020년 법교육 출장강연 프로그램 운영(법교육 전문강사 인력풀 구성 포함),조달청 서울지방조달청,법무부,수의(총액),2020/05/13 13:20(2020/05/20 12:00),,
용역,20200514092-00,일반,빅데이터플랫폼 연계 소상공인 빅데이터센터 고도화 사업,조달청 서울지방조달청,소상공인연합회,제한(총액)협상에의한계약,2020/05/13 13:18(2020/05/28 10:00),,
용역,20200514360-00,일반,배방초등학교 2020학년도 6학년 수학여행 위탁용역 업체 공고,충청남도아산교육청 배방초등학교,충청남도아산교육청 배방초등학교,제한(총액)규격가격동시,2020/05/13 13:17(2020/05/28 10:00),,
용역,20200514497-00,일반,승강장통화장치 등 8종 유지보수 용역,서울교통공사,서울교통공사,제한(총액),2020/05/13 13:13(2020/06/09 10:00),,
용역,20200514529-00,일반,IoT 기반 위험시설물 안전관리시스템 구축 용역,조달청 강원지방조달청,강원도 원주시 도시정보센터,제한(총액)협상에의한계약,2020/05/13 13:13(2020/05/26 10:00),,
용역,20200514320-00,일반,2020년 경기관광공사 단체상해보험,경기관광공사,경기관광공사,수의(총액),2020/05/13 13:12(2020/05/19 10:00),,
용역,20200514598-01,변경,제2차 충청남도 녹색건축물 조성계획 수립용역,충청남도,충청남도,제한(총액)협상에의한계약,2020/05/13 13:11(-),,
용역,20200514170-00,긴급,내포신도시 주차타워 및 건강생활증진센터 신축공사 설계용역,충청남도 홍성군,충청남도 홍성군,제한경쟁,2020/05/13 13:08(2020/05/19 10:00),,
용역,20200513560-00,긴급,비슬산 소백산 강우레이더 개선 실시설계용역,환경부 낙동강홍수통제소,환경부 낙동강홍수통제소,일반(총액)협상에의한계약,2020/05/13 13:06(2020/05/25 10:00),,
용역,20200514618-00,일반,새만금유역 농업비점오염 관리를 위한 교육지원 및 이행관리 방안 연구용역 (재공고),한국농어촌공사 농어촌연구원,한국농어촌공사 농어촌연구원,일반(총액)협상에의한계약,2020/05/13 13:06(2020/05/22 10:00),,
용역,20200514621-00,일반,2020년 직장운동부 단체보험 가입 용역,경기도 성남시,경기도 성남시,수의(총액)소액-견적입찰(2인 이상 견적 제출),2020/05/13 13:05(2020/05/19 10:00),,
용역,20200514049-00,일반,산림생물의 계통유연관계 파악을 위한 유전자분석 용역,조달청 서울지방조달청,산림청 국립수목원,제한(총액),2020/05/13 13:05(2020/05/21 10:00),,
용역,20200514553-00,긴급,멘데로 자연재해위험개선지구 정비사업 분석 평가용역(긴급),경상남도 통영시,경상남도 통영시,제한경쟁,2020/05/13 13:03(2020/05/19 11:00),,
용역,20200514612-00,긴급,청양군 수도정비기본계획(변경)수립용역(PQ 후 가격입찰),충청남도 청양군,충청남도 청양군,지명경쟁,2020/05/13 13:00(2020/05/22 14:00),,
용역,B5202001497-00,일반,봉화댐 건설공사 안전점검 용역,한국수자원공사,한국수자원공사 봉화권지사,제한경쟁,2020/05/13 13:00(2020/05/18 12:00),,
용역,20200514606-00,일반,2020년 가족전용상담전화 시스템 운영 및 유지관리(전자시담),한국건강가정진흥원,한국건강가정진흥원,일반(총액),2020/05/13 12:54(2020/05/14 12:00),,
용역,20200514394-01,취소,청양군 수도정비기본계획(변경)수립용역,충청남도 청양군,충청남도 청양군,지명경쟁,2020/05/13 12:53(2020/05/22 14:00),,
용역,20200514278-00,긴급,2020 중등1급 정교사 자격연수 시설 임차 용역,경기도교육청 경기도언어교육연수원,경기도교육청 경기도언어교육연수원,제한(총액)규격가격동시,2020/05/13 12:47(2020/05/25 10:00),,
용역,20200514597-00,일반,창원생활폐기물재활용처리종합단지 2020년도 조경 유지관리 위탁용역 긴급공고,코오롱환경에너지(주),코오롱환경에너지(주),제한(총액),2020/05/13 12:36(2020/05/18 12:00),,
용역,20200514586-00,일반,지방도 1115호선(광평리 일원) 포장도 보수공사 폐기물처리용역,제주특별자치도,제주특별자치도,수의(총액)소액-견적입찰(2인 이상 견적 제출),2020/05/13 12:18(2020/05/20 10:00),,
용역,20200514577-00,일반,화학물질관리법 민원처리정보 통합관리체계 고도화 연구 용역,환경부,환경부,제한(총액)협상에의한계약,2020/05/13 12:03(2020/05/25 12:00),,
용역,20200514545-01,변경,물기술 인증 품질 클리닉 및 기업 역량강화 사업,한국물기술인증원,한국물기술인증원,제한(총액)협상에의한계약,2020/05/13 12:01(-),,
용역,20200514192-00,일반,K-스타트업 정보보호 성장기업 도약,조달청 서울지방조달청,한국인터넷진흥원,일반(총액)협상에의한계약,2020/05/13 12:00(2020/05/26 10:00),,
용역,20200506759-00,일반,2020년 온라인 금연교육센터 위탁운영,조달청 서울지방조달청,한국건강증진개발원,제한(총액)협상에의한계약,2020/05/13 11:59(2020/05/26 10:00),,
용역,20200514571-00,일반,길주중학교 다목적강당 관리실증축 및 기타공사 폐기물처리용역,경상북도교육청 경상북도안동교육지원청,경상북도교육청 경상북도안동교육지원청,수의(총액)소액-견적입찰(2인 이상 견적 제출),2020/05/13 11:57(2020/05/19 10:00),,
용역,20200513997-00,일반,2020년 산동하수처리장 등 3개소 정밀안전점검 용역,구미시설공단,구미시설공단,수의(총액)소액-견적입찰(2인 이상 견적 제출),2020/05/13 11:54(2020/05/15 14:00),,
용역,20200514008-00,일반,2020년 재활용불가 영농폐기물 처리용역,전라북도 고창군,전라북도 고창군,제한(단가),2020/05/13 11:52(2020/05/20 15:00),,
용역,20200513155-00,일반,4차 산업혁명 등 환경 변화와 대학 경쟁력 분석,인하대학교,인하대학교,일반(단가)협상에의한계약,2020/05/13 11:50(-),,
용역,20200514554-00,일반,칠곡 가산산성 서문 외탁부 정밀안전진단 용역 견적제출 공고,경상북도 칠곡군,경상북도 칠곡군,수의(총액)소액-견적입찰(2인 이상 견적 제출),2020/05/13 11:48(2020/05/19 10:00),,
용역,20200514402-00,일반,경북지역 혁신성장 바우처지원사업 운영인력 파견용역,재단법인 경북테크노파크,재단법인 경북테크노파크,수의(총액)소액수의,2020/05/13 11:43(2020/05/18 12:00),,
용역,20200514009-01,변경,대형폐기물 위탁처리 용역,경상남도 하동군,경상남도 하동군,제한(단가),2020/05/13 11:43(2020/05/18 10:00),,
용역,20200514521-00,일반,유아 대상 성인지교육 교재 및 교구재 개발,한국양성평등교육진흥원,한국양성평등교육진흥원,제한(총액)협상에의한계약,2020/05/13 11:42(2020/05/25 10:00),,
용역,20200514548-00,일반,칠곡 가산산성 북문 정밀안전진단 용역 견적제출 공고,경상북도 칠곡군,경상북도 칠곡군,수의(총액)소액-견적입찰(2인 이상 견적 제출),2020/05/13 11:42(2020/05/19 10:00),,
용역,20200514547-00,일반,2020~2022 회계연도 외부회계감사,한국관광공사,한국관광공사,제한(총액)협상에의한계약,2020/05/13 11:42(2020/05/26 17:00),,
용역,20200514546-00,긴급,능원초 교사1호동 정밀안전점검용역,경기도용인교육청,경기도용인교육청,수의(총액)소액-견적입찰(2인 이상 견적 제출),2020/05/13 11:41(2020/05/19 10:00),,
용역,20200514539-00,긴급,"산수과선교, 삽교천교, 송석교 정밀안전점검용역",충청남도,충청남도,제한경쟁,2020/05/13 11:39(2020/05/19 10:00),,
용역,20200513156-01,변경,성건동 화랑아파트 철거공사 폐기물 처리 및 운반용역,경상북도 경주시,경상북도 경주시,제한(총액)종합낙찰제,2020/05/13 11:37(2020/05/20 10:00),,
용역,20200514530-00,일반,용역(수의)견적제출안내(계수동 382-2일원 상수관로 확장공사 폐기물처리용역),경기도 시흥시,경기도 시흥시,수의(총액)소액수의,2020/05/13 11:33(2020/05/19 10:00),,
용역,20200514516-00,일반,2020-2022년도 컴퓨터시험(SBT)용 시험기기(태블릿PC) 임차,한국보건의료인국가시험원,한국보건의료인국가시험원,제한(총액)규격가격동시,2020/05/13 11:30(2020/05/19 10:00),,
용역,20200508530-01,취소,2020년 1차 학교폭력 실태조사 분석 및 보고서 작성 용역,조달청 충북지방조달청,한국교육개발원,제한(총액)협상에의한계약,2020/05/13 11:29(2020/05/19 10:00),,
용역,20200508336-01,취소,2020년 통영 욕지도 패총 시굴조사 용역,경상남도 통영시,경상남도 통영시,수의(총액)소액-견적입찰(2인 이상 견적 제출),2020/05/13 11:28(2020/05/14 11:00),,
용역,E012004307-00,일반,보성읍 우산리 보성군수 도로확포장지전 이설공사 감리용역,한국전력공사,재무자재부,제한(총액),2020/05/13 11:28(2020/05/21 12:00),,
용역,20200502739-01,취소,IoT 기반 위험시설물 안전관리시스템 구축 용역,조달청 강원지방조달청,강원도 원주시 도시정보센터,제한(총액)협상에의한계약,2020/05/13 11:27(2020/05/26 10:00),,
용역,20200513595-00,긴급,한국교원대학교 독서통신 교육 위탁 용역,한국교원대학교,한국교원대학교,수의(총액)소액-견적입찰(2인 이상 견적 제출),2020/05/13 11:27(2020/05/19 14:00),,
용역,20200514506-00,일반,2020 서울생활예술오케스트라축제 운영대행사 입찰용역,재단법인서울문화재단,재단법인서울문화재단,제한(총액)협상에의한계약,2020/05/13 11:25(2020/06/03 17:00),,
용역,20200514504-00,일반,일학습병행 출제정보시스템 구축 사업 감리 용역,한국산업인력공단,한국산업인력공단,제한(총액)협상에의한계약,2020/05/13 11:23(2020/05/26 10:00),,
용역,20200514069-00,긴급,대전광역시서부교육지원청 홈페이지 재구축 사업(긴급),조달청 대전지방조달청,대전광역시교육청 대전광역시서부교육지원청,제한(총액)협상에의한계약,2020/05/13 11:23(2020/05/26 10:00),,
용역,20200514511-00,일반,한국-인도네시아 전자 산업협력 방안 연구,산업연구원,산업연구원,일반(총액),2020/05/13 11:23(-),,
용역,20200514507-00,일반,2020년 대중교통운영자에 대한 경영.서비스평가 및 충남형 지표개발용역,충청남도,충청남도,제한(총액)협상에의한계약,2020/05/13 11:23(-),,
용역,20200514499-00,일반,음식점 자료조사,재단법인 안동축제관광재단,재단법인 안동축제관광재단,제한(총액),2020/05/13 11:21(2020/05/21 16:00),,
용역,20200514393-00,긴급,협약기업 직무분석을 통한 훈련과정 개발,에이치엠엠오션서비스 주식회사,에이치엠엠오션서비스 주식회사,제한(총액)협상에의한계약,2020/05/13 11:21(2020/05/27 17:00),,
용역,20200514498-00,일반,2020학년도 저학년 예비 직무전문가 양성과정 교육프로그램 위탁 용역,국민대학교,국민대학교,일반(총액)협상에의한계약,2020/05/13 11:19(-),,
용역,20200514475-00,긴급,2020년 슬레이트 철거 및 지붕개량 지원사업 폐기물(석면)운반·처리용역,경상남도 창원시,경상남도 창원시,제한(총액),2020/05/13 11:17(2020/05/19 10:00),,
용역,20200514465-00,일반,경영정보망 유지보수용역 입찰 공고,광주광역시도시철도공사,광주광역시도시철도공사,제한(총액),2020/05/13 11:15(2020/05/21 10:00),,
용역,20200514477-00,일반,아주 청소년 문화의 집 건립 설계용역 설계공모,경상남도 거제시,경상남도 거제시,일반경쟁,2020/05/13 11:14(-),,
용역,20200514236-00,일반,2020년 문화데이터광장 운영 및 유지보수,조달청 서울지방조달청,한국문화정보원,제한(총액)협상에의한계약,2020/05/13 11:14(2020/05/26 10:00),,
용역,20200514476-00,일반,신관하수처리시설 하수처리수 재이용시설 설치공사 기본 및 실시설계 용역 PQ평가서 제출 안내,충청남도 공주시,충청남도 공주시,일반경쟁,2020/05/13 11:13(-),,
용역,20200513243-00,일반,2020년도 이종욱펠로우십 프로그램 의공과정 위탁운영,조달청 서울지방조달청,한국국제보건의료재단,일반(총액)협상에의한계약,2020/05/13 11:13(2020/06/23 10:00),,
용역,20200514425-00,일반,2020년도 고위공직자 부패위험성 진단 용역,부산광역시교육청,부산광역시교육청,수의(총액)소액수의,2020/05/13 11:12(2020/05/19 10:00),,
용역,20200514464-00,일반,용역(수의)견적제출안내(관곡지로(2차) 보도정비공사 폐기물처리용역),경기도 시흥시,경기도 시흥시,수의(총액)소액수의,2020/05/13 11:11(2020/05/19 10:00),,
용역,20200514438-00,일반,경북 수협사(수협과 동해어민 중심으로) 발간(편찬),경상북도 환동해지역본부,경상북도 환동해지역본부,수의(총액)소액-견적입찰(2인 이상 견적 제출),2020/05/13 11:10(2020/05/19 10:00),,
용역,20200514386-00,일반,2020년 축사표준설계도(양돈) 설계용역,농협경제지주 주식회사(축산경제),농협경제지주 주식회사(축산경제),제한(총액),2020/05/13 11:10(-),,
용역,20200514446-00,일반,국립공원 생태계서비스지불제 기준 마련 연구,국립공원공단,국립공원공단,제한(총액)협상에의한계약,2020/05/13 11:07(2020/05/22 10:00),,
용역,20200514064-02,변경,2020년도 수용자 혈액검사 용역 입찰 공고,법무부 대전지방교정청 대전교도소,법무부 대전지방교정청 대전교도소,제한(단가),2020/05/13 11:04(2020/05/20 12:00),,
용역,20200439196-01,취소,한국교원대학교 독서통신 교육 위탁 용역,한국교원대학교,한국교원대학교,수의(총액)소액-견적입찰(2인 이상 견적 제출),2020/05/13 11:04(2020/05/18 14:00),,
용역,20200514400-00,긴급,장산지구 갯벌생태계 조사,해양환경공단,해양환경공단,일반(총액)협상에의한계약,2020/05/13 11:03(2020/05/25 10:00),,
용역,20200514432-00,일반,2020년 경상대학교 연구실 정기안전점검 및 정밀안전진단 용역,경상대학교,경상대학교,수의(총액)소액수의,2020/05/13 11:01(2020/05/19 11:00),,
용역,B5202001484-00,일반,군위다목적댐 제1차 정밀안전진단 및 성능평가 용역,한국수자원공사,한국수자원공사 낙동강경영처,제한경쟁,2020/05/13 11:00(2020/05/25 10:00),,
용역,20200514376-00,일반,도포지구 농어촌 지방상수도 개발사업 기본 및 실시설계용역(지명경쟁),전라남도 영암군 수도사업소,전라남도 영암군 수도사업소,지명경쟁,2020/05/13 10:58(2020/05/19 14:00),,
용역,20200514424-00,긴급,해남군(남성항) 어촌뉴딜사업 기본계획(마스터플랜) 수립 및 지역역량강화사업 용역,한국어촌어항공단,한국어촌어항공단,제한(총액)협상에의한계약,2020/05/13 10:58(2020/05/25 10:00),,
용역,20200514403-00,일반,"영천여자고등학교 본관동 외 2동(후관동, 생활관) 구조설계용역 견적제출 공고",경상북도교육청 경상북도경주교육지원청,경상북도교육청 경상북도경주교육지원청,수의(총액)소액수의,2020/05/13 10:57(2020/05/19 10:00),,
용역,20200514411-00,일반,한국생명공학연구원 지정폐기물 처리용역,한국생명공학연구원,한국생명공학연구원,제한(총액),2020/05/13 10:56(2020/05/21 10:00),,
용역,E092000095-00,일반,신규 복합화력발전소 건설사업 타당성조사 조감도 작성 용역,한국전력기술(주),수주계약팀,제한(총액),2020/05/13 10:54(2020/05/20 14:00),,
용역,20200514406-00,긴급,부산시 영도구(하리항) 어촌뉴딜사업 기본계획(마스터플랜) 수립 및 지역역량강화사업 용역,한국어촌어항공단,한국어촌어항공단,제한(총액)협상에의한계약,2020/05/13 10:53(2020/05/25 10:00),,
용역,20200416189-01,취소,제1회 경포 빛(Moonlight) 축제 행사대행 용역,조달청,강원도 강릉시,일반(총액)협상에의한계약,2020/05/13 10:53(2020/05/07 10:00),,
용역,U20S042000-01,변경,신한울 직원사택 부지 지적확정 측량용역,한국수력원자력주식회사,한국수력원자력(주) 한울원자력본부,일반(총액),2020/05/13 10:50(2020/05/19 13:00),,
용역,20200513465-00,일반,2020년 하남시 배알미대교 정밀안전진단 및 성능평가용역 사업수행능력평가서 제출안내공고,경기도 하남시,경기도 하남시,일반경쟁,2020/05/13 10:48(-),,
용역,20200514380-00,일반,지방공공자금 융자수요 분석 및 운영활성화 방안(재공고),한국지방재정공제회,한국지방재정공제회,제한(총액)협상에의한계약,2020/05/13 10:48(2020/05/22 14:00),,
용역,20200514377-00,일반,도로관리 다목적창고 건립공사 실시설계용역,경상북도 봉화군,경상북도 봉화군,수의(총액)소액-견적입찰(2인 이상 견적 제출),2020/05/13 10:46(2020/05/19 14:00),,
용역,20200514302-00,일반,영천고등학교 본관동 외 1동(생활관) 구조설계용역 견적제출 공고,경상북도교육청 경상북도경주교육지원청,경상북도교육청 경상북도경주교육지원청,수의(총액)소액수의,2020/05/13 10:43(2020/05/19 10:00),,
용역,20200502694-00,일반,밀양시 정보화 기본계획 수립용역,조달청 경남지방조달청,경상남도 밀양시,제한(총액)협상에의한계약,2020/05/13 10:42(2020/05/26 10:00),,
용역,20200514357-00,일반,진주실크산업 온오프라인 플렛폼 개발용역,한국실크연구원,한국실크연구원,일반(총액)협상에의한계약,2020/05/13 10:39(-),,
용역,E012004298-00,일반,경주 화랑로 지중화공사 위치탐사용역,한국전력공사,재무자재부,제한(총액),2020/05/13 10:37(2020/05/21 14:00),,
용역,20200514339-00,긴급,[학술용역]2020년 농업환경보전 프로그램 용역,전라북도 무주군,전라북도 무주군,일반(총액),2020/05/13 10:35(2020/05/19 10:00),,
용역,20200513526-00,일반,평용 등 5지구 지하수 사후관리 용역,한국농어촌공사 전남지역본부,한국농어촌공사 전남지역본부,수의(총액)소액수의,2020/05/13 10:35(2020/05/19 10:00),,
용역,20200514043-00,긴급,국가 감염병과 생물학작용제 위기 극복 사례분석을 통한 한국군 생물방어역량 발전 방향 연구,조달청 서울지방조달청,국방부,제한(총액)협상에의한계약,2020/05/13 10:33(2020/05/26 10:00),,
용역,20200514326-00,일반,2020 양수리상권진흥구역사업 다목적 이동식 매대 제작,양수리상권진흥센터,양수리상권진흥센터,제한(총액)협상에의한계약,2020/05/13 10:31(-),,
용역,20200514329-00,일반,BIFAN2020 상영장비 임대,부천국제판타스틱영화제조직위원회,부천국제판타스틱영화제조직위원회,일반(총액)협상에의한계약,2020/05/13 10:31(-),,
용역,20200513000-00,긴급,2020년 국립박물관 특별전 진단제 취약분야(홍보) 컨설팅,조달청 서울지방조달청,문화체육관광부 국립중앙박물관,제한(총액)협상에의한계약,2020/05/13 10:31(2020/05/26 10:00),,
용역,20200514304-00,일반,(협상에 의한 계약) 2020 구정홍보 모션그래픽 영상 제작 용역,서울특별시 강남구,서울특별시 강남구,제한(총액)협상에의한계약,2020/05/13 10:29(-),,
용역,20200512566-00,일반,"2020학년도 5,6학년 수학여행 차량 임차용역 소액수의 견적제출 공고",인천광역시남부교육청 인천숭의초등학교,인천광역시남부교육청 인천숭의초등학교,수의(총액)소액수의,2020/05/13 10:28(2020/05/21 12:00),,
용역,20200507566-01,변경,청소년의 멘토 KB! 공부방 지원 사업,구세군자선냄비본부,구세군자선냄비본부,일반(총액)협상에의한계약,2020/05/13 10:27(-),,
용역,20200514265-01,변경,부여 백마강 달밤시장(야시장) 일반 및 테마공연 대행용역,재단법인 부여군 상권활성화재단,재단법인 부여군 상권활성화재단,일반(총액)협상에의한계약,2020/05/13 10:26(-),,
용역,20200514296-00,일반,상봉초(가동) 내진보강 설계용역,서울특별시교육청 서울특별시동부교육지원청,서울특별시교육청 서울특별시동부교육지원청,수의(총액)소액수의,2020/05/13 10:24(2020/05/19 10:00),,
용역,20200514299-00,일반,향교마을 역량강화 의제발굴 및 리빙랙 시범사업,재단법인 부여군 상권활성화재단,재단법인 부여군 상권활성화재단,제한(총액)협상에의한계약,2020/05/13 10:24(-),,
용역,20200512900-00,일반,진천·음성 재활용선별시설 증설사업 기본 및 실시설계 용역 사업수행능력평가서 제출안내 공고,충청북도 진천군,충청북도 진천군,일반경쟁,2020/05/13 10:23(-),,
용역,20200514287-00,일반,침산·산격지구 풍수해 생활권 종합정비사업 지반조사용역,대구광역시 건설본부,대구광역시 건설본부,수의(총액)소액-견적입찰(2인 이상 견적 제출),2020/05/13 10:21(2020/05/19 10:00),,
용역,20200514176-00,일반,백사장항 어촌뉴딜300사업 기본계획 및 공간환경 마스터플랜,조달청,충청남도 태안군,"일반경쟁(용역,PQ)",2020/05/13 10:20(2020/05/27 12:00),,
용역,20200508558-01,취소,2020학년도 오산원일초 체험학습 전세버스 임차용역 소액수의 견적제출 공고,경기도교육청 경기도화성오산교육지원청 오산원일초등학교,경기도교육청 경기도화성오산교육지원청 오산원일초등학교,수의(총액)소액수의,2020/05/13 10:20(2020/05/15 14:00),,
용역,20200514160-00,일반,만리포항 어촌뉴딜300사업 기본계획 및 공간환경 마스터플랜,조달청,충청남도 태안군,"일반경쟁(용역,PQ)",2020/05/13 10:20(2020/05/27 10:00),,
용역,20200514282-00,일반,가치사슬 분석 시스템 구축 및 인프라 도입(장기계속계약),한국기계산업진흥회,한국기계산업진흥회,제한(총액)협상에의한계약,2020/05/13 10:19(-),,
용역,E012004277-00,일반,용현면 통양리 국가산업단지조성 지장주이설 감리용역,한국전력공사,재무자재부,제한(총액),2020/05/13 10:18(2020/05/21 10:00),,
용역,E012004266-00,일반,대방동 경남도청 호안공사 지장주이설공사 감리용역,한국전력공사,재무자재부,제한(총액),2020/05/13 10:18(2020/05/21 10:00),,
용역,20200509854-01,변경,한국나노기술원 재산종합보험 가입,재단법인 한국나노기술원,재단법인 한국나노기술원,수의(총액)소액-견적입찰(2인 이상 견적 제출),2020/05/13 10:18(2020/05/19 15:00),,
용역,20200514279-00,긴급,제주관광대학교 핵심역량고도화 및 핵심역량진단 선정,제주관광대학산학협력단,제주관광대학산학협력단,일반(총액)협상에의한계약,2020/05/13 10:15(-),,
용역,20200514029-01,취소,국도36호선 지천교 정밀안전진단 및 성능평가용역,국토교통부 대전지방국토관리청 논산국토관리사무소,국토교통부 대전지방국토관리청 논산국토관리사무소,제한경쟁,2020/05/13 10:14(2020/05/18 10:00),,
용역,20200514014-00,일반,압해초등학교 학교 공간혁신 조성공사 설계용역,전라남도교육청 전라남도신안교육지원청,전라남도교육청 전라남도신안교육지원청,제한(총액)협상에의한계약,2020/05/13 10:14(2020/05/25 17:00),,
