"업무","공고번호-차수","분류","공고명","공고기관","수요기관","계약방법","입력일시(입력마감일시)"
"용역","B5202002307-00","일반","공군부대 스마트 물관리체계 구축사업 실시설계 용역","한국수자원공사","한국수자원공사 재무관리처","제한경쟁","2020/07/09 17:00(2020/07/17 14:00)"
"용역","20200710215-00","일반","2021학년도 홍보용 탁상 캘린더 제작","서울사이버대학교","서울사이버대학교","제한(총액)협상에의한계약","2020/07/09 16:54(-)"
"용역","E012006094-00","일반","154kV 감곡S/S 인출 송전선로 계통정비 책임감리용역(PQ)","한국전력공사","재무자재부","일반(총액)","2020/07/09 16:53(2020/08/18 10:00)"
"용역","20200710157-00","일반","2020년 인천광역시 주요상권 상가임대차 실태조사","인천광역시소상공인서민금융복지지원센터","인천광역시소상공인서민금융복지지원센터","제한(총액)협상에의한계약","2020/07/09 16:53(-)"
"용역","20200703276-02","변경","브니엘예술고등학교 화장실개량 및 기타공사 건설폐기물 처리용역","부산광역시교육청 브니엘예술고등학교","부산광역시교육청 브니엘예술고등학교","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/09 16:52(2020/07/13 17:00)"
"용역","20200708549-00","일반","문경 실내촬영 스튜디오 조성사업 기본 및 실시설계용역","경상북도 문경시","경상북도 문경시","제한경쟁","2020/07/09 16:51(2020/07/17 10:00)"
"용역","20200710201-00","일반","뉴스데이터를 활용한 제조업 주요 업종별 경기동향조사","산업연구원","산업연구원","일반(총액)","2020/07/09 16:49(-)"
"용역","20200710180-00","일반","평택진위테크노밸리 사전환경질 조사용역","경기도시공사","경기도시공사","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/09 16:48(2020/07/15 10:00)"
"용역","20200710194-00","일반","2021학년도 홍보용 수첩 제작","서울사이버대학교","서울사이버대학교","제한(총액)협상에의한계약","2020/07/09 16:48(-)"
"용역","20200709972-00","긴급","2020년 검정고시 시스템 개선 및 유지보수","조달청 서울지방조달청","국가평생교육진흥원","수의(총액)","2020/07/09 16:47(2020/07/10 15:00)"
"용역","20200710190-00","일반","농어촌의 미래 여성농어업인 인력육성 방안","농어업농어촌특별위원회","농어업농어촌특별위원회","일반(총액)협상에의한계약","2020/07/09 16:47(2020/07/20 11:00)"
"용역","20200709980-00","일반","캄보디아 캄코시티 개발사업 추진 가능성 분석을 위한 기초조사","조달청 대전지방조달청","국토교통부","수의(총액)일반수의","2020/07/09 16:46(2020/07/14 12:00)"
"용역","20200709740-00","일반","사회서비스 및 보육료 예탁은행 선정","한국사회보장정보원","한국사회보장정보원","일반(총액)협상에의한계약","2020/07/09 16:46(2020/08/25 11:00)"
"용역","20200709210-00","긴급","2020년 정보시스템 유지관리 용역","조달청 대구지방조달청","금오공과대학교","제한(총액)협상에의한계약","2020/07/09 16:45(2020/08/04 10:00)"
"용역","20200706983-00","일반","놀이혁신 선도지역 사업 평가 및 놀이혁신 모형 개발 연구","조달청 대전지방조달청","보건복지부","제한(총액)협상에의한계약","2020/07/09 16:45(2020/07/23 10:00)"
"용역","20200710179-00","일반","율촌제1산단 장도공원 내 절토사면 정밀안전점검 용역","전라남도 여수시","전라남도 여수시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/09 16:43(2020/07/15 12:00)"
"용역","20200709909-00","긴급","구미시설공단 업무용차량 보험가입","구미시설공단","구미시설공단","일반(총액)","2020/07/09 16:43(2020/07/14 17:00)"
"용역","20200710172-00","일반","상대초등학교 다목적강당 증축 기계설비공사 설계용역 소액수의 견적제출 공고","경상북도교육청 경상북도포항교육지원청","경상북도교육청 경상북도포항교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/09 16:43(2020/07/15 10:00)"
"용역","20200710175-00","일반","수원시 자연재해저감 종합계획 수립용역","경기도 수원시","경기도 수원시","실적","2020/07/09 16:42(2020/07/17 10:00)"
"용역","20200710154-00","일반","2021학년도 나이스 기반 고교배정 프로그램 추가개발 및 유지보수용역 수의계약 안내 공고","광주광역시교육청","광주광역시교육청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/09 16:42(2020/07/17 11:00)"
"용역","20200710174-00","일반","제주특별자치도 국가정보통신서비스 사업자 선정","제주특별자치도","제주특별자치도","일반(총액)협상에의한계약","2020/07/09 16:41(-)"
"용역","20200708719-00","일반","(재)충북테크노파크 화재보험 및 가스사고책임보험 가입","재단법인충북테크노파크","재단법인충북테크노파크","일반(총액)","2020/07/09 16:41(2020/07/15 16:00)"
"용역","20200709933-00","일반","기후위기 대응 농어촌에너지 전환 방안","농어업농어촌특별위원회","농어업농어촌특별위원회","일반(총액)협상에의한계약","2020/07/09 16:41(2020/07/20 11:00)"
"용역","20200710155-00","일반","『광명시 시민원탁회의(500인 원탁토론회)행사 대행 용역』제안서 제출안내 공고","경기도 광명시","경기도 광명시","일반(총액)협상에의한계약","2020/07/09 16:40(-)"
"용역","20200709304-00","일반","2020 경북 게임 QA 지원사업 기획 및 운영 용역","조달청 대구지방조달청","재단법인 경북테크노파크","제한(총액)협상에의한계약","2020/07/09 16:39(2020/07/30 11:00)"
"용역","20200709755-00","일반","국내 학술지 오픈액세스 활성화를 위한 출판.유통모델 연구","한국교육학술정보원","한국교육학술정보원","제한(총액)협상에의한계약","2020/07/09 16:34(2020/07/20 10:00)"
"용역","20200710139-00","일반","소사벌 종합운동장 육상트랙 시설개선공사 건설폐기물처리 용역","경기도 평택시","경기도 평택시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/09 16:32(2020/07/15 10:00)"
"용역","20200709672-00","일반","2020년 소방자동차 종합보험 가입","조달청 인천지방조달청","경기도 소방재난본부","일반(총액)","2020/07/09 16:32(2020/07/17 10:00)"
"용역","20200710132-00","긴급","제46회 전국품질분임조경진대회 행사 용역","한국표준협회","한국표준협회","제한(총액)협상에의한계약","2020/07/09 16:32(-)"
"용역","B5202002304-00","일반","3D 모델링 활용 갑문 PLM 시스템 구축 용역","한국수자원공사","한국수자원공사 인천김포권지사","제한경쟁","2020/07/09 16:30(2020/07/29 17:00)"
"용역","20200710134-00","일반","임상병리검사 위탁용역 입찰공고","근로복지공단 창원병원","근로복지공단 창원병원","제한(총액)규격가격동시","2020/07/09 16:29(2020/07/17 11:00)"
"용역","20200710061-00","긴급","2020년 하계휴양소 위탁 운영","국방기술품질원","국방기술품질원","제한(총액)협상에의한계약","2020/07/09 16:29(2020/07/20 10:00)"
"용역","20200710082-00","일반","2020년 지적재조사업(양정지구) 측량, 조사 용역","경상남도 함양군","경상남도 함양군","제한(총액)","2020/07/09 16:28(-)"
"용역","E012006123-00","일반","고방산리 강원도청 동서녹색평화도로개설 전주지장 이설공사 감리용역","한국전력공사","재무자재부","제한(총액)","2020/07/09 16:27(2020/07/17 10:00)"
"용역","20200710122-00","일반","자동차관리정보시스템 스토리지 증설 및 시스템 재구성 용역","한국교통안전공단","한국교통안전공단","제한(총액)협상에의한계약","2020/07/09 16:26(2020/07/20 12:00)"
"용역","20200710126-00","일반","안동 문화특화지역조성사업 중장기 문화계획 연구 용역","재단법인 안동축제관광재단","재단법인 안동축제관광재단","제한(총액)협상에의한계약","2020/07/09 16:26(-)"
"용역","20200709654-00","일반","2020년 공용차량 종합보험가입","조달청 인천지방조달청","해양경찰청","수의(총액)","2020/07/09 16:25(2020/07/10 12:00)"
"용역","20200709827-00","긴급","주차장 재난대응 통합방재시스템 구매설치","조달청 서울지방조달청","서울시설공단","제한(총액)협상에의한계약","2020/07/09 16:24(2020/07/23 10:00)"
"용역","20200710097-00","일반","다산신도시 경의중앙선 철도복개 기본 및 실시설계 용역","경기도시공사","경기도시공사","일반경쟁","2020/07/09 16:24(2020/08/07 10:00)"
"용역","20200710118-00","긴급","수도권광역급행철도(GTX-C) 왕십리역 신설 사전타당성 조사 연구용역","서울특별시 성동구","서울특별시 성동구","일반(총액)협상에의한계약","2020/07/09 16:24(-)"
"용역","9223654-00","변경","(재공고)근골격계 유해요인조사 용역","한국철도공사","한국철도공사","제한(총액)","2020/07/09 16:24(2020/07/21 11:00)"
"용역","20200710111-00","일반","2020년 가족센터SOC 우수사례 홍보용역","한국건강가정진흥원","한국건강가정진흥원","일반(총액)협상에의한계약","2020/07/09 16:22(2020/07/20 16:00)"
"용역","20200710105-00","일반","소사벌 종합운동장 육상트랙 시설개선공사 폐기물처리 용역(폐합성우레탄)","경기도 평택시","경기도 평택시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/09 16:22(2020/07/15 10:00)"
"용역","20200710066-00","일반","김포한강5로 중앙녹지대 설치공사 폐기물 운반처리 용역","경기도 김포시 클린도시사업소","경기도 김포시 클린도시사업소","제한(총액)","2020/07/09 16:21(2020/07/17 10:00)"
"용역","20200710048-00","긴급","대덕특구 리노베이션 효율적 추진 위한 공감대 형성 및 추진주체 간 상생협력방안에 관련 연구","(재)연구개발특구진흥재단","(재)연구개발특구진흥재단","제한(총액)협상에의한계약","2020/07/09 16:21(2020/07/20 17:00)"
"용역","20200707967-01","변경","2020년 제9회 인천광역시 전통시장 우수상품전시회 운영대행사 제안모집 공고","(사)인천상인연합회","(사)인천상인연합회","제한(총액)협상에의한계약","2020/07/09 16:19(-)"
"용역","20200710094-00","일반","부안군 수산생물 산란장 조성 및 모니터링","한국수산자원공단 서해본부","한국수산자원공단 서해본부","제한경쟁","2020/07/09 16:17(2020/07/17 10:00)"
"용역","20200709792-01","변경","주택건설공사 감리자(건축) 모집 공고 (내포신도시 RM9블럭 공동주택 신축공사)","충청남도 예산군","충청남도 예산군","일반경쟁","2020/07/09 16:17(2020/07/20 11:00)"
"용역","20200709984-00","일반","대술면 농촌중심지활성화사업 지역역량강화 용역","한국농어촌공사 충남지역본부 예산지사","한국농어촌공사 충남지역본부 예산지사","일반(총액)협상에의한계약","2020/07/09 16:17(2020/08/18 10:00)"
"용역","20200700910-01","취소","2021학년도 전문대학 수시 및 정시 입학정보박람회 운영 대행","한국전문대학교육협의회","한국전문대학교육협의회","제한(총액)협상에의한계약","2020/07/09 16:16(-)"
"용역","20200709720-00","일반","구서여자중학교 외 1교(남산고) 화장실개량공사 건설폐기물처리용역","부산광역시교육청 부산광역시동래교육지원청","부산광역시교육청 부산광역시동래교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/09 16:15(2020/07/15 10:00)"
"용역","20200709817-00","일반","동래교육지원청 제2기록관 증축 및 기타소방공사 감리용역","부산광역시교육청 부산광역시동래교육지원청","부산광역시교육청 부산광역시동래교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/09 16:13(2020/07/15 10:00)"
"용역","20200710083-00","긴급","오손도손 송미로 사람들 더불어마을 사업 정비계획 수립 용역","인천광역시 동구","인천광역시 동구","제한(총액)협상에의한계약","2020/07/09 16:13(-)"
"용역","20200709680-00","일반","2020년 서울교통공사 지하시설물 주변지반 안전점검 용역","서울교통공사","서울교통공사","제한경쟁","2020/07/09 16:09(2020/07/17 10:00)"
"용역","20200708533-00","일반","순창군 인계면 농촌중심지 활성화사업(대행) 건설폐기물 처리용역","전북개발공사","전북개발공사","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/09 16:09(2020/07/15 10:00)"
"용역","2002554-00","일반","인천서창2지구 주변도로(광로3-7호선 외 4개노선) 도시계획시설사업 실시계획 변경 용역","한국토지주택공사","한국토지주택공사","수의계약","2020/07/09 16:05(2020/07/15 11:00)"
"용역","2002463-00","일반","부산범천2 주거환경개선사업 아파트 건설공사 1공구 건설폐기물 위탁처리용역(파쇄·매립)","한국토지주택공사","한국토지주택공사","일반경쟁","2020/07/09 16:05(2020/07/17 11:00)"
"용역","20200710063-00","일반","폐가구 등 폐목재류 위탁처리용역","충청남도 당진시","충청남도 당진시","수의(단가)소액-견적입찰(2인 이상 견적 제출)","2020/07/09 16:04(2020/07/17 14:00)"
"용역","20200710062-00","일반","2020년 K-MOOC(2단계 무크선도대학 및 개별강좌) 콘텐츠 개발","대구한의대학교","대구한의대학교","제한(총액)","2020/07/09 16:03(-)"
"용역","20200710049-00","일반","명티지구 재해위험개선지구 정비사업 전략 및 소규모환경영향평가 용역","한국농어촌공사 충북지역본부","한국농어촌공사 충북지역본부","제한경쟁","2020/07/09 16:01(2020/07/16 10:00)"
"용역","B5202002303-00","일반","송산그린시티 남측지구 3공구 폐합성수지 처리용역","한국수자원공사","한국수자원공사 시화관리처","일반경쟁","2020/07/09 16:00(2020/07/17 14:00)"
"용역","20200710041-00","일반","2020 대한민국 균형발전박람회 청주시 전시관 설치·운영 용역","한국생산성본부","한국생산성본부","제한(총액)협상에의한계약","2020/07/09 15:57(-)"
"용역","20200709912-00","일반","공영 유료 주차장 영업배상책임보험","제주특별자치도 제주시","제주특별자치도 제주시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/09 15:56(2020/07/15 15:00)"
"용역","20200710038-00","일반","2020년도 제4차 항포구 해양쓰레기 처리사업","충청남도 서천군","충청남도 서천군","수의(총액)소액수의","2020/07/09 15:55(2020/07/15 10:00)"
"용역","20200710028-00","일반","사담소류지 개보수사업 세부설계 용역","한국농어촌공사 충북지역본부","한국농어촌공사 충북지역본부","일반경쟁","2020/07/09 15:54(2020/07/16 10:00)"
"용역","20200710017-00","긴급","당진시 장기미집행 도시계획도로 재해영향평가용역","충청남도 당진시","충청남도 당진시","제한경쟁","2020/07/09 15:53(2020/07/17 14:00)"
"용역","20200709899-00","일반","월곡초 임시교사동 철거 공사 폐기물처리 용역","한국교원대학교 한국교원대학교부설월곡초등학교","한국교원대학교 한국교원대학교부설월곡초등학교","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/09 15:52(2020/07/15 16:00)"
"용역","E012006120-00","일반","2020년 고양전력지사 관내변전소 청소용역","한국전력공사","재무자재부","제한(총액)","2020/07/09 15:52(2020/07/17 10:00)"
"용역","20200710012-00","긴급","국도38호선 선돌교(상) 등 4개 시설물 내진성능평가 용역","국토교통부 원주지방국토관리청 정선국토관리사무소","국토교통부 원주지방국토관리청 정선국토관리사무소","제한경쟁","2020/07/09 15:45(2020/07/15 10:00)"
"용역","20200709148-00","일반","[PQ서류 제출 안내공고] 처분시설 계측분야 경상정비용역(4차)","한국원자력환경공단","한국원자력환경공단","일반경쟁","2020/07/09 15:44(-)"
"용역","20200710003-00","일반","공공 웹사이트 플러그인 제거 통합사업 위탁감리","한국정보화진흥원","한국정보화진흥원","제한(총액)협상에의한계약","2020/07/09 15:44(2020/07/21 10:00)"
"용역","20200710002-00","일반","팔당상류 중소도시 오염하천의 주민상생형 지속가능 하천관리방안 연구용역","환경부 원주지방환경청","환경부 원주지방환경청","일반(총액)협상에의한계약","2020/07/09 15:44(2020/07/15 16:00)"
"용역","20200710007-00","긴급","국도38호선 하정교(상) 등 4개 시설물 내진성능평가 용역","국토교통부 원주지방국토관리청 정선국토관리사무소","국토교통부 원주지방국토관리청 정선국토관리사무소","제한경쟁","2020/07/09 15:43(2020/07/15 10:00)"
"용역","20200709962-00","일반","장기동 상업지구내 도로환경 정비공사 폐기물 운반처리 용역","경기도 김포시 클린도시사업소","경기도 김포시 클린도시사업소","제한(총액)","2020/07/09 15:41(2020/07/17 10:00)"
"용역","20200709997-00","긴급","국도38호선 서남교(상) 등 4개 시설물 내진성능평가 용역","국토교통부 원주지방국토관리청 정선국토관리사무소","국토교통부 원주지방국토관리청 정선국토관리사무소","제한경쟁","2020/07/09 15:40(2020/07/15 10:00)"
"용역","20200709989-00","긴급","대황강 내륙어촌 강마을재생사업 기본계획수립용역","한국농어촌공사 전남지역본부 곡성지사","한국농어촌공사 전남지역본부 곡성지사","제한(총액)","2020/07/09 15:40(2020/07/15 10:00)"
"용역","E012006117-00","일반","2020년 고흥지사 배전설비 초음파 진단용역","한국전력공사","재무자재부","제한(총액)","2020/07/09 15:38(2020/07/17 12:00)"
"용역","20200709986-00","긴급","당진시 장기미집행 도시계획도로 소규모 재해영향평가용역","충청남도 당진시","충청남도 당진시","제한경쟁","2020/07/09 15:37(2020/07/17 14:00)"
"용역","20200709338-00","일반","2020년 중요기록물 디지털화 사업 용역","조달청 인천지방조달청","인천광역시교육청","수의(총액)","2020/07/09 15:37(2020/07/13 14:00)"
"용역","20200709454-00","일반","디지털전환을 위한 국가사회 분야 디지털 수준진단 조사용역","한국정보화진흥원","한국정보화진흥원","제한(총액)협상에의한계약","2020/07/09 15:36(2020/07/21 10:00)"
"용역","20200709979-00","일반","구학초등학교 교내 보차도분리공사 건설폐기물 처리용역","부산광역시교육청 부산광역시북부교육지원청","부산광역시교육청 부산광역시북부교육지원청","수의(총액)소액수의","2020/07/09 15:35(2020/07/15 10:00)"
"용역","20200709966-00","일반","모바일 수강신청시스템 구축 용역","호남대학교","호남대학교","일반(총액)협상에의한계약","2020/07/09 15:35(-)"
"용역","20200709969-00","일반","대창고등학교 교사동 외 3동 내진성능평가 용역 전자입찰 공고","경상북도교육청 대창고등학교","경상북도교육청 대창고등학교","제한경쟁","2020/07/09 15:34(2020/07/17 10:00)"
"용역","20200709957-00","일반","만덕초등학교 등 3교(대천리초,덕포여중) 교내보차도분리공사 건설폐기물 처리용역","부산광역시교육청 부산광역시북부교육지원청","부산광역시교육청 부산광역시북부교육지원청","수의(총액)소액수의","2020/07/09 15:32(2020/07/15 10:00)"
"용역","20200709678-00","긴급","2020년 공공 빅데이터 표준분석모델 정립","조달청 서울지방조달청","한국정보화진흥원","제한(총액)협상에의한계약","2020/07/09 15:31(2020/07/23 10:00)"
"용역","20200708850-00","일반","디지털 TRS무선통신장비(모토로라) 유지보수 용역","조달청 서울지방조달청","경찰청 서울특별시지방경찰청","수의(총액)","2020/07/09 15:30(2020/07/10 11:00)"
"용역","E012006115-00","일반","광주광역시 시립수목원 조성 지장전주 감리용역","한국전력공사","재무자재부","제한(총액)","2020/07/09 15:30(2020/07/15 12:00)"
"용역","20200709604-00","일반","소프트웨어 제3자단가 수의계약_Su-WIN system v1.0_수인테크(유지관리)","조달청","각 수요기관","수의(단가)제3자단가계약","2020/07/09 15:30(2020/07/15 14:00)"
"용역","20200709842-01","변경","신평 203호선(도운선)농어촌도로 확포장공사 실시설계용역","충청남도 당진시","충청남도 당진시","제한경쟁","2020/07/09 15:30(2020/07/16 14:00)"
"용역","20200709689-00","일반","인증 EMR 제품의 확산 및 실증 용역","조달청 서울지방조달청","재단법인한국보건의료정보원","제한(총액)협상에의한계약","2020/07/09 15:30(2020/07/21 10:00)"
"용역","20200709944-00","일반","금산 군계획도로(중로3-추부3호선)지정폐기물(석면)처리용역","충청남도 금산군","충청남도 금산군","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/09 15:29(2020/07/15 10:00)"
"용역","20200709697-01","변경","무주읍 노후하수관로 정밀조사 용역","전라북도 무주군","전라북도 무주군","제한경쟁","2020/07/09 15:28(2020/07/14 10:00)"
"용역","20200709936-00","일반","가정,목은,인재 문집 목판 국가지정문화재 지정 연구용역","충청남도 서천군","충청남도 서천군","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/09 15:22(2020/07/15 10:00)"
"용역","20200709929-00","일반","2020년 부평구 하반기 하수도 준설공사(연간단가) 준설토 폐기물처리용역","인천광역시 부평구","인천광역시 부평구","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/09 15:20(2020/07/15 14:00)"
"용역","20200709819-00","일반","연구비 종합관리 시스템 도입 계약","국민건강보험공단 일산병원","국민건강보험공단 일산병원","제한(총액)협상에의한계약","2020/07/09 15:19(-)"
"용역","E012006112-00","일반","인평동 농어촌공사 배수장 150kW 신설(예비전원) 감리용역","한국전력공사","경영지원부","제한(총액)","2020/07/09 15:18(2020/07/17 14:00)"
"용역","20200708768-01","변경","대학 산학 맞춤형 역량 강화 지원 프로그램 수행 용역","부산지역대학연합기술지주(주)","부산지역대학연합기술지주(주)","일반(총액)협상에의한계약","2020/07/09 15:18(2020/07/22 15:00)"
"용역","20200704795-00","일반","2020 부산 콘텐츠코리아 랩 콘텐츠디자인 제작 지원사업 운영 용역","조달청 부산지방조달청","재단법인 부산정보산업진흥원","제한(총액)협상에의한계약","2020/07/09 15:17(2020/07/30 10:00)"
"용역","20200709923-00","일반","자발적 에너지효율목표제 전산 관리시스템 고도화","한국에너지공단","한국에너지공단","제한(총액)협상에의한계약","2020/07/09 15:17(2020/07/21 10:00)"
"용역","20200709926-00","일반","연암 자연재해위험개선지구 전략 및 소규모환경영향평가 용역","충청남도 공주시","충청남도 공주시","제한경쟁","2020/07/09 15:16(2020/07/17 10:00)"
"용역","20200709924-00","일반","오창지하차도(상) 보수공사 폐기물처리용역","충청북도 도로관리사업소","충청북도 도로관리사업소","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/09 15:16(2020/07/15 10:00)"
"용역","20200709805-00","일반","땅끝항 정비 2단계 공사 건설사업관리용역(P.Q후 지명경쟁)","전라남도","전라남도","지명경쟁","2020/07/09 15:15(2020/07/17 10:00)"
"용역","20200709793-00","일반","2020년 영구임대주택 등 화재 및 배상책임보험 가입","대구도시공사","대구도시공사","일반(총액)","2020/07/09 15:14(2020/07/17 14:00)"
"용역","E012006113-00","일반","남선면 도로리 휘페리온태양광 456kW 등 2건 접속공사 감리용역","한국전력공사","경영지원부","제한(총액)","2020/07/09 15:13(2020/07/17 14:00)"
"용역","20200703974-00","긴급","한국보건의료연구원 통합업무시스템 구축","조달청 서울지방조달청","한국보건의료연구원","제한(총액)협상에의한계약","2020/07/09 15:11(2020/07/23 10:00)"
"용역","20200708986-01","변경","대학 창의 인재 액셀러레이팅 및 컨설팅 지원 프로그램 수행 용역","부산지역대학연합기술지주(주)","부산지역대학연합기술지주(주)","일반(총액)협상에의한계약","2020/07/09 15:10(2020/07/22 15:00)"
"용역","20200709906-00","일반","실패박람회 행사대행용역","부산광역시","부산광역시","제한(총액)협상에의한계약","2020/07/09 15:10(2020/07/30 17:00)"
"용역","20200703336-00","일반","2020 재도전 성공 패키지 크라우드 펀딩 운영 위탁용역","조달청 대전지방조달청","창업진흥원","제한(총액)협상에의한계약","2020/07/09 15:10(2020/07/21 10:00)"
"용역","E092000127-00","일반","당진 1~8호기 저탄장 옥내화 사업 설계기술 용역 손해배상보험(공제)","한국전력기술(주)","외주계약팀","제한(총액)","2020/07/09 15:09(2020/07/22 12:00)"
"용역","20200709901-00","일반","기계설비법 발효에 따른 지역난방분야 역할과 과제 분석 연구","한국에너지공단","한국에너지공단","제한(총액)협상에의한계약","2020/07/09 15:08(2020/07/21 10:00)"
"용역","20200709062-00","일반","(가칭)감일1유 신축공사 건축사감리용역","조달청 서울지방조달청","경기도교육청 경기도광주하남교육지원청","지역","2020/07/09 15:08(2020/07/17 10:00)"
"용역","20200709898-00","일반","2020 대구 튜닝카 레이싱 대회 대행 용역","(재)지능형자동차부품진흥원","(재)지능형자동차부품진흥원","제한(총액)협상에의한계약","2020/07/09 15:06(2020/07/29 10:00)"
"용역","20200709886-00","일반","대구남산고등학교 환경개선공사 설계용역","대구광역시교육청 대구남산고등학교","대구광역시교육청 대구남산고등학교","제한경쟁","2020/07/09 15:05(2020/07/17 10:00)"
"용역","20200708342-00","일반","2020년 장애인학대 통계정보시스템 구축","조달청 서울지방조달청","중앙장애인권익옹호기관","제한(총액)협상에의한계약","2020/07/09 15:04(2020/07/21 10:00)"
"용역","20200708973-01","변경","대학 우수 연구자 발굴 및 컨설팅 프로그램 수행 용역","부산지역대학연합기술지주(주)","부산지역대학연합기술지주(주)","일반(총액)협상에의한계약","2020/07/09 15:04(2020/07/22 15:00)"
"용역","E012006111-00","일반","2020년도 인천본부 송전전력구 정밀안전점검용역","한국전력공사","재무자재부","제한(총액)","2020/07/09 15:04(2020/07/17 12:00)"
"용역","20200709077-00","일반","2020년 주요정보통신기반시설 취약점 분석 평가 사업","조달청 서울지방조달청","외교부","제한(총액)협상에의한계약","2020/07/09 15:03(2020/07/21 10:00)"
"용역","20200707938-00","일반","서울교통공사 각종 안내표지판 신설 및 유지보수 원가산출 용역","서울교통공사","서울교통공사","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/09 15:03(2020/07/15 10:00)"
"용역","20200708660-00","일반","대구소년원 이전 및 신축을 위한 타당성 조사 연구용역","조달청 서울지방조달청","법무부","제한(총액)협상에의한계약","2020/07/09 15:02(2020/07/21 10:00)"
"용역","20200709700-01","취소","지중 매설관 내부 매핑 및 위치 추정 기법 설계 용역","한국건설기술연구원","한국건설기술연구원","제한(총액)협상에의한계약","2020/07/09 15:02(2020/07/20 11:00)"
"용역","20200709882-00","일반","천안시 가축분노 공공처리시설 설치사업 공법 기술제안 변경 공고","천안축산업협동조합","천안축산업협동조합","제한경쟁","2020/07/09 15:00(-)"
"용역","20200709080-00","일반","MEC-공장설비 연동을 위한 설비 데이터 수집 장치 시작품 제작 용역","조달청 서울지방조달청","한국정보통신기술협회","제한(총액)협상에의한계약","2020/07/09 15:00(2020/07/21 10:00)"
"용역","20200709787-00","일반","특수함정연구센터 증축 건설사업관리용역","국방과학연구소","국방과학연구소","실적","2020/07/09 15:00(2020/07/29 10:00)"
"용역","E012006109-00","일반","UAE 원전-국내간 국제전용회선 통신사업자 재선정","한국전력공사","ICT운영총괄부","제한(총액)","2020/07/09 15:00(2020/07/30 15:00)"
"용역","B5202002302-00","일반","2020년 낙동강유역(경북권) 수자원·환경기초조사 용역","한국수자원공사","한국수자원공사 낙동강경영처","일반경쟁","2020/07/09 15:00(2020/07/17 10:00)"
"용역","20200709881-00","일반","환경방사선/능 DB관리시스템 1식","한국원자력연구원","한국원자력연구원","제한(총액)협상에의한계약","2020/07/09 14:59(2020/07/20 11:00)"
"용역","20200709833-00","일반","수원도시공사 FMS(시설물 유지관리 시스템) 구축 사업","수원도시공사","수원도시공사","제한(총액)협상에의한계약","2020/07/09 14:58(2020/07/29 10:00)"
"용역","20200709262-01","변경","2020년 교통시설 안전진단 및 실시설계 용역","서울특별시","서울특별시","일반(총액)협상에의한계약","2020/07/09 14:58(2020/07/21 17:00)"
"용역","2020063008001-00","일반","저장탱크(TK-204) 비소각성 폐기물 처리용역","한국가스공사","한국가스공사","일반(총액)","2020/07/09 14:53(2020/07/17 09:00)"
"용역","20200709860-00","일반","전통시장 시설현대화사업 실시설계용역","경기도 성남시","경기도 성남시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/09 14:52(2020/07/15 10:00)"
"용역","20200709687-00","긴급","2020년도 지방자치단체 일자리사업 운영 실태조사","조달청 충북지방조달청","한국고용정보원","제한(총액)협상에의한계약","2020/07/09 14:51(2020/07/21 10:00)"
"용역","20200709838-00","일반","마산동 주거상가지역 생활도로 재정비공사 폐기물 운반처리 용역","경기도 김포시 클린도시사업소","경기도 김포시 클린도시사업소","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/09 14:50(2020/07/15 10:00)"
"용역","20200709853-00","일반","금호수문 등 2개소 정밀안전진단 및 성능평가 용역","대구광역시","대구광역시 시설안전관리사업소","제한경쟁","2020/07/09 14:50(2020/07/17 10:00)"
"용역","20200709633-00","일반","홍성군 장애인수영장 건립사업 설계용역(공모)","조달청","충청남도 홍성군","수의(설계공모)","2020/07/09 14:49(-)"
"용역","20200709855-00","일반","연암대학교 융합교육 Platform 운영 체계 고도화 및 2021학년도 교육과정 개발 위탁업체 선정","연암대학교 산학협력단","연암대학교 산학협력단","일반(총액)협상에의한계약","2020/07/09 14:49(-)"
"용역","20200709537-00","일반","백석대학교 2020년 K-MOOC 콘텐츠 개발 용역","백석대학교","백석대학교","일반경쟁","2020/07/09 14:48(-)"
