"업무","공고번호-차수","분류","공고명","공고기관","수요기관","계약방법","입력일시(입력마감일시)"
"용역","20200714866-00","긴급","무주군 표고버섯배지센터 운영관리 민간위탁 용역(협상에 의한 계약)","전라북도 무주군","전라북도 무주군","일반(총액)협상에의한계약","2020/07/14 16:40(2020/07/24 17:00)"
"용역","20200710995-01","취소","2020 대한민국 균형발전박람회 부산 전시관 설치, 운영 용역","부산광역시","부산광역시","제한(총액)협상에의한계약","2020/07/14 16:39(2020/07/21 15:00)"
"용역","20200714858-00","일반","실감콘텐츠 아카이브 구축 정보화 전략계획(IS) 수립","한국방송통신전파진흥원","한국방송통신전파진흥원","제한(총액)협상에의한계약","2020/07/14 16:39(2020/07/27 10:00)"
"용역","20200714864-00","일반","북문재~연성교차로간 도로개설공사 폐기물처리용역","전라남도 영광군","전라남도 영광군","제한(총액)","2020/07/14 16:38(2020/07/20 17:00)"
"용역","20200714659-00","일반","경기복지재단 사회복지 학습포털 시스템 고도화 및 온라인교육 시스템 탑재","조달청 인천지방조달청","재단법인 경기복지재단","제한(총액)협상에의한계약","2020/07/14 16:38(2020/07/28 14:00)"
"용역","20200714860-00","긴급","본관 옥상 헬기장 확충 및 엘리베이터 증축 설계용역","서울대학교병원","서울대학교병원","일반경쟁","2020/07/14 16:37(2020/07/20 16:00)"
"용역","20200714852-00","일반","2020년 청주지사 열수송관공사 불연성 건설폐기물처리용역 단가계약","한국지역난방공사 청주지사","한국지역난방공사 청주지사","제한(단가)","2020/07/14 16:37(2020/07/22 11:00)"
"용역","P2020483-01","변경","2020년 웹메일 및 스팸차단 소프트웨어 유지보수 용역","한전KDN(주)","한전KDN(주)","수의(총액)","2020/07/14 16:37(2020/07/15 15:00)"
"용역","20200714375-00","일반","봉림석산 원석채굴량 조사 및 현황측량 용역","김해시도시개발공사","김해시도시개발공사","제한경쟁","2020/07/14 16:34(2020/07/20 10:00)"
"용역","20200714843-00","긴급","부여군 공공하수처리시설 내진성능평가 용역","충청남도 부여군","충청남도 부여군","제한경쟁","2020/07/14 16:32(2020/07/20 10:00)"
"용역","20200713514-00","일반","논산공공하수처리시설 차집관로 기술진단용역 사업수행능력평가서 제출안내 공고","충청남도 논산시 행복도시국 맑은물과","충청남도 논산시 행복도시국 맑은물과","일반경쟁","2020/07/14 16:30(-)"
"용역","20200714638-00","일반","스포츠친화기업 선정을 위한 시범사업 연구 용역","한국스포츠정책과학원","한국스포츠정책과학원","제한(총액)협상에의한계약","2020/07/14 16:30(2020/07/27 11:00)"
"용역","20200714827-00","일반","2020년 삼송지사 구내식당 위탁운영용역","한국지역난방공사 삼송지사","한국지역난방공사 삼송지사","제한(총액)협상에의한계약","2020/07/14 16:29(2020/07/31 11:00)"
"용역","20200714522-00","일반","스마트행정 통합 플랫폼 고도화 용역","조달청 서울지방조달청","서울특별시 은평구","수의(총액)","2020/07/14 16:28(2020/07/16 16:00)"
"용역","20200714826-00","일반","인천만성중 외벽개선 및 창호교체 공사 설계용역 수의계약 견적제출 안내공고","인천광역시교육청 인천광역시동부교육지원청","인천광역시교육청 인천광역시동부교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/14 16:26(2020/07/20 10:00)"
"용역","20200714008-00","긴급","강릉원주대학교 대학 공용소프트웨어 사용권 구매","강릉원주대학교 정보전산원","강릉원주대학교 정보전산원","제한(총액)","2020/07/14 16:26(2020/07/21 10:00)"
"용역","20200714589-00","일반","10기가 인터넷 및 정보통신망 장비·기술·정책 발전사 편찬 용역","조달청 대구지방조달청","한국정보화진흥원","수의(총액)","2020/07/14 16:24(2020/07/16 12:00)"
"용역","20200714822-00","긴급","도동2리 까끼등 급경사지 붕괴위험지역 정비사업 기본 및 실시설계용역","경상북도 울릉군","경상북도 울릉군","지명경쟁","2020/07/14 16:23(2020/07/20 10:00)"
"용역","20200714825-00","긴급","단체표준인증 종합지원시스템 고도화","중소기업중앙회","중소기업중앙회","제한(총액)협상에의한계약","2020/07/14 16:23(-)"
"용역","20200713388-01","취소","소사벌 종합운동장 육상트랙 시설개선공사 폐기물처리 용역(폐합성우레탄)","경기도 평택시","경기도 평택시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/14 16:22(2020/07/17 10:00)"
"용역","20200714817-00","일반","창신대학교 통합무인경비시스템 용역","창신대학교","창신대학교","제한(총액)협상에의한계약","2020/07/14 16:21(2020/07/24 14:00)"
"용역","20200714815-00","일반","파주 운정 와동동1409번지 신축공사","경기도 파주시","경기도 파주시","일반경쟁","2020/07/14 16:19(2020/07/23 10:00)"
"용역","20200714721-00","일반","4차산업 기반 운영프로세스 효율화 방안 용역","한국원자력환경공단","한국원자력환경공단","제한(총액)협상에의한계약","2020/07/14 16:18(2020/07/27 12:00)"
"용역","20200714671-00","일반","2020년 학교통합홈페이지 응용SW 고도화(1차) 사업","조달청 강원지방조달청","강원도교육청 강원교육과학정보원","수의(총액)","2020/07/14 16:16(2020/07/16 11:00)"
"용역","20200714802-00","긴급","은평구 구민안전보험 용역","서울특별시 은평구","서울특별시 은평구","일반(총액)","2020/07/14 16:16(2020/07/20 10:00)"
"용역","20200714430-00","긴급","건축 설계공모 전용 홈페이지 제작 용역","조달청 부산지방조달청","부산광역시","제한(총액)협상에의한계약","2020/07/14 16:15(2020/07/28 10:00)"
"용역","20200714591-00","일반","안동대학교 남자기숙사 리모델링 가연성, 불연성 혼합폐기물 처리용역","조달청 대구지방조달청","안동대학교","수의(총액)","2020/07/14 16:15(2020/07/16 12:00)"
"용역","20200714789-00","일반","시내버스 노선체계 전면개편용역","경상북도 안동시","경상북도 안동시","일반(총액)협상에의한계약","2020/07/14 16:11(-)"
"용역","20200709987-00","일반","지방재정회관 시설관리용역","조달청 서울지방조달청","한국지방재정공제회","일반(총액)","2020/07/14 16:10(2020/07/22 10:00)"
"용역","20200714782-00","일반","화상치료용 드레싱제 효능 평가를 위한 동물실험 용역","한국생산기술연구원","한국생산기술연구원","제한(총액)협상에의한계약","2020/07/14 16:09(2020/07/27 12:00)"
"용역","20200714791-00","일반","전담특허사무소 모집공고","한국해양과학기술원 부설 선박해양플랜트연구소","한국해양과학기술원 부설 선박해양플랜트연구소","일반(총액)협상에의한계약","2020/07/14 16:09(2020/08/07 18:00)"
"용역","20200714674-00","일반","엄마까투리 야영장 및 상상놀이터 조성사업 건축 설계공모","조달청","경상북도 안동시","수의(설계공모)","2020/07/14 16:09(-)"
"용역","20200714779-00","일반","2020년 원어민 전화영어 용역","경상남도 의령군","경상남도 의령군","제한(총액)","2020/07/14 16:08(2020/07/22 10:00)"
"용역","20200714440-00","긴급","기상 R&D사업 성과분석 및 관리 개선방안 연구용역 재공고","기상청","기상청","제한(총액)협상에의한계약","2020/07/14 16:05(2020/07/28 10:00)"
"용역","20200714781-00","긴급","경성대학교 클라우드 기반 학습지원시스템 구축","경성대학교","경성대학교","일반(총액)협상에의한계약","2020/07/14 16:05(-)"
"용역","20200712837-00","긴급","국가 바이오 빅데이터 구축 예비타당성조사 기획 연구","조달청 충북지방조달청","한국보건산업진흥원","제한(총액)협상에의한계약","2020/07/14 16:05(2020/07/28 10:00)"
"용역","20200714670-00","긴급","청년통신사선(율정호)민간위탁운영용역(긴급)","경상북도 의성군","경상북도 의성군","일반(총액)협상에의한계약","2020/07/14 16:05(2020/07/24 17:00)"
"용역","2002562-00","일반","부산장안 A-1BL 아파트 건설공사 1공구 건설폐기물 위탁처리용역(파쇄·매립)","한국토지주택공사","한국토지주택공사","일반경쟁","2020/07/14 16:05(2020/07/22 11:00)"
"용역","20200706522-01","취소","2020학년도 지산고등학교 제주도 수학여행 용역 2단계 입찰 공고","부산광역시교육청 지산고등학교","부산광역시교육청 지산고등학교","제한(총액)규격가격동시","2020/07/14 16:03(2020/07/16 10:00)"
"용역","20200703829-01","취소","게임형 여행프로그램 개발 운영 대행용역","대전마케팅공사","대전마케팅공사","제한(총액)협상에의한계약","2020/07/14 16:01(2020/07/13 14:00)"
"용역","20200714766-00","긴급","이차원 액체크로마토그라피 시스템 임차","경북대학교 산학협력단","경북대학교 산학협력단","제한(총액)","2020/07/14 16:00(2020/07/20 10:00)"
"용역","20200714587-00","일반","대호호 내용적측량 및 타당성분석 용역","한국농어촌공사 충남지역본부 서산.태안지사","한국농어촌공사 충남지역본부 서산.태안지사","일반경쟁","2020/07/14 16:00(2020/07/22 10:00)"
"용역","20200713904-00","긴급","마천초등학교 외 3교(유림초, 금반초, 백전초) 교사 내진 성능평가 용역","경상남도교육청 경상남도함양교육지원청","경상남도교육청 경상남도함양교육지원청","제한경쟁","2020/07/14 16:00(2020/07/22 10:00)"
"용역","B5202002360-00","일반","황지(정) 배출수처리시설 운영관리 개선 기본 및 실시설계 용역","한국수자원공사","한국수자원공사 태백권지사","일반경쟁","2020/07/14 16:00(2020/07/20 12:00)"
"용역","20200714753-00","일반","2020 청년미술프로젝트 부스설치용역 입찰공고","（사）한국미술협회 대구지회","（사）한국미술협회 대구지회","제한(총액)","2020/07/14 15:59(2020/07/24 15:00)"
"용역","20200714747-00","일반","2020학년도 대구서변초 2학기 외부운반위탁급식(중식)업체 선정공고","대구광역시서부교육청 대구서변초등학교","대구광역시서부교육청 대구서변초등학교","제한(단가)협상에의한계약","2020/07/14 15:58(2020/07/27 11:00)"
"용역","20200714765-00","일반","국토진단 및 모니터링을 위한 2020 국토조사","국토교통부 국토지리정보원","국토교통부 국토지리정보원","일반(총액)협상에의한계약","2020/07/14 15:58(2020/07/27 10:00)"
"용역","20200714480-00","일반","사회적참사특조위 기록물 정리 및 목록화","조달청 서울지방조달청","가습기살균제사건과4.16세월호참사특별조사위원회","수의(총액)","2020/07/14 15:57(2020/07/20 14:00)"
"용역","20200714564-00","일반","2020년 개방형 한국어 통합 사전 시스템 기능 개선","조달청 서울지방조달청","문화체육관광부 국립국어원","제한(총액)협상에의한계약","2020/07/14 15:56(2020/07/30 10:00)"
"용역","20200714732-00","일반","어린이교통공원 개선(신축) 기본계획 수립 용역","광주광역시","광주광역시","제한경쟁","2020/07/14 15:54(2020/07/22 12:00)"
"용역","20200714748-00","일반","통합기준점 이전측량 용역(통합기준점U0789)","국토교통부 국토지리정보원","국토교통부 국토지리정보원","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/14 15:53(2020/07/20 10:00)"
"용역","20200714740-00","긴급","2020 서리풀 문화클라쓰 운영 용역","서울특별시 서초구","서울특별시 서초구","제한(총액)협상에의한계약","2020/07/14 15:53(2020/07/27 16:00)"
"용역","20200713708-02","변경","대천임해교육원 옥상 방수 및 기타공사 폐기물처리 용역","서울특별시교육청 서울특별시교육청교육시설관리본부","서울특별시교육청 서울특별시교육청교육시설관리본부","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/14 15:52(2020/07/17 10:00)"
"용역","20200714746-00","일반","서울형 통상임대료 조사 및 분석용역","서울특별시","서울특별시","제한(총액)협상에의한계약","2020/07/14 15:52(2020/08/04 16:00)"
"용역","20200714744-00","일반","길안면 금곡지구 소규모용수개발 기본조사 및 계획 수립용역","경상북도 안동시","경상북도 안동시","제한경쟁","2020/07/14 15:52(2020/07/21 12:00)"
"용역","20200714271-01","변경","홍북 농어촌 지방상수도 확충사업 실시설계용역","충청남도 홍성군","충청남도 홍성군","제한경쟁","2020/07/14 15:51(2020/07/22 10:00)"
"용역","E012006233-00","일반","군하리 문화마을 지중화공사 감리","한국전력공사","재무자재부","제한(총액)","2020/07/14 15:50(2020/07/22 14:00)"
"용역","20200714733-00","일반","일반인구집단 혈액내 염증 및 면역 지표 분석 재공고","국립암센터","국립암센터","제한(총액)2단계경쟁","2020/07/14 15:48(2020/07/23 10:00)"
"용역","E062000380-00","일반","삼천포 실내체육관 신축 설계용역","한국남동발전(주)","총무노무부","제한(총액)","2020/07/14 15:46(2020/08/07 11:00)"
"용역","20200714722-00","긴급","정밀도로지도 제작을 위한 MMS측량 품질검증 용역(수도강원권역)","국토교통부 국토지리정보원","국토교통부 국토지리정보원","일반(총액)협상에의한계약","2020/07/14 15:45(2020/07/27 10:00)"
"용역","20200712989-02","취소","장유골프연습장 철거공사 폐기물처리용역","경상남도 김해시","경상남도 김해시","제한(총액)","2020/07/14 15:45(2020/07/20 16:00)"
"용역","B5202002362-00","일반","조기경보를 위한 계측이상치 판별방법 개발 학술용역","한국수자원공사","한국수자원공사 연구관리처","제한경쟁","2020/07/14 15:45(2020/07/28 09:30)"
"용역","20200714724-00","일반","구좌권역 광역화 자동화시스템 유지관리용역","한국농어촌공사 제주지역본부","한국농어촌공사 제주지역본부","제한(총액)협상에의한계약","2020/07/14 15:43(2020/07/27 12:00)"
"용역","20200712915-00","긴급","화성시 교통약자 이동권 보장을 위한 대중교통 안전서비스 구축 사업 용역","조달청 인천지방조달청","경기도 화성시","제한(총액)협상에의한계약","2020/07/14 15:42(2020/07/31 10:00)"
"용역","20200714718-00","일반","(입찰공고) 산업지능화 촉진 및 확산을 위한 대국민 홍보","한국산업기술진흥원","한국산업기술진흥원","제한(총액)협상에의한계약","2020/07/14 15:41(2020/07/27 11:00)"
"용역","20200714411-00","긴급","2020년도 국립국어원 말뭉치 통합 관리 지원","조달청 서울지방조달청","문화체육관광부 국립국어원","일반(총액)협상에의한계약","2020/07/14 15:41(2020/07/29 10:00)"
"용역","20200709138-00","긴급","군포 홈페이지 클라우드 센터 구축 용역","조달청 인천지방조달청","경기도 군포시","제한(총액)협상에의한계약","2020/07/14 15:40(2020/07/29 10:00)"
"용역","20200714707-00","일반","25G급 throughput 이상의 if를 갖춘 asic-fpga hybrid 네트워크 프로세서 개발플랫폼 제작용역","국가보안기술연구소","국가보안기술연구소","일반(총액)규격가격동시","2020/07/14 15:39(2020/08/03 11:30)"
"용역","20200714508-00","긴급","2020 가을 여행주간 전남지역 대표 프로그램 기획 및 운영","한국관광공사 광주전남지사","한국관광공사 광주전남지사","제한(총액)협상에의한계약","2020/07/14 15:39(2020/07/24 15:00)"
"용역","20200714712-00","일반","홍성의료원 의료폐기물 위탁처리 용역 입찰 공고","충청남도홍성의료원","충청남도홍성의료원","제한(총액)","2020/07/14 15:38(2020/07/22 10:00)"
"용역","E122000112-00","일반","설계정보시스템 통합 유지보수 용역","한전원자력연료주식회사","동반성장부","제한(총액)","2020/07/14 15:38(2020/07/30 12:00)"
"용역","20200714584-01","취소","2020년도 강원도 강릉의료원 수탁검사용역 입찰","강원도 도립강릉의료원","강원도 도립강릉의료원","제한(총액)","2020/07/14 15:37(2020/07/21 17:00)"
"용역","20200714616-00","일반","중부동 지방도 1077호선 지반침하위험도평가 용역","경상남도 양산시","경상남도 양산시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/14 15:37(2020/07/21 14:00)"
"용역","20200714456-00","긴급","2020 가을 여행주간 광주지역 대표 프로그램 기획 및 운영","한국관광공사 광주전남지사","한국관광공사 광주전남지사","제한(총액)협상에의한계약","2020/07/14 15:36(2020/07/24 15:00)"
"용역","20200714702-00","일반","공인인증서 폐지에 따른 전자서명 이용실태 조사","한국인터넷진흥원","한국인터넷진흥원","제한(총액)협상에의한계약","2020/07/14 15:34(-)"
"용역","20200714074-00","일반","경찰버스 8대 좌석 구조변경 용역","경찰청","경찰청","제한(총액)협상에의한계약","2020/07/14 15:34(2020/07/28 10:00)"
"용역","20200714688-00","일반","조사재시험시설 구조안전진단 1건","한국원자력연구원","한국원자력연구원","제한경쟁","2020/07/14 15:33(2020/07/29 11:00)"
"용역","20200714690-00","일반","2020년 최상위인증기관 웹트러스트 인증","한국인터넷진흥원","한국인터넷진흥원","제한(총액)협상에의한계약","2020/07/14 15:31(-)"
"용역","20200705902-01","취소","주택건설공사 감리자(건축) 모집(『여수온천리조트지역주택조합1,2단지』 )","전라남도 여수시","전라남도 여수시","일반경쟁","2020/07/14 15:31(2020/07/16 12:00)"
"용역","20200708610-00","일반","음주단속장비의 체계적인 관리방안 및 신장비 도입 연구","조달청 강원지방조달청","도로교통공단","제한(총액)협상에의한계약","2020/07/14 15:30(2020/07/28 14:00)"
"용역","20200714259-00","일반","홍성 하수처리수 재이용사업 시설공사 폐기물처리용역","충청남도 홍성군","충청남도 홍성군","제한(총액)","2020/07/14 15:28(2020/07/22 10:00)"
"용역","20200714667-00","일반","(입찰공고) 글로벌강소기업육성사업 종합성과분석","한국산업기술진흥원","한국산업기술진흥원","제한(총액)협상에의한계약","2020/07/14 15:28(2020/07/27 11:00)"
"용역","20200714662-00","일반","주택건설공사 감리자(건축) 모집공고(한빛본부사택 3단지 신축공사)","전라남도 영광군","전라남도 영광군","일반경쟁","2020/07/14 15:27(2020/07/23 14:00)"
"용역","20200714112-00","긴급","목포항선원복지회관 건립공사 공사감리용역","해양수산부 목포지방해양수산청","해양수산부 목포지방해양수산청","제한경쟁","2020/07/14 15:21(2020/07/20 10:00)"
"용역","2002635-00","일반","이천중리 스마트도시 정보통신 설계용역","한국토지주택공사","한국토지주택공사","일반경쟁","2020/07/14 15:20(2020/07/22 10:00)"
"용역","20200714640-00","긴급","2020년 서울브랜드 조형물 제작 설치 용역","서울특별시","서울특별시","제한(총액)협상에의한계약","2020/07/14 15:19(2020/07/28 17:00)"
"용역","E022000316-00","일반","2020회계연도 자산관리 고도화 용역(긴급)","한국서부발전주식회사","계약자재부","일반(총액)","2020/07/14 15:19(2020/07/24 11:00)"
"용역","20200714498-00","일반","태봉초 본관동 외 1동(유치원동) 옥상방수공사 폐기물처리용역","경기도교육청 경기도포천교육지원청","경기도교육청 경기도포천교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/14 15:18(2020/07/20 10:00)"
"용역","20200714643-00","일반","2020학년도 기본소양자격증(한국사) 취득과정 프로그램 운영","선린대학","선린대학","일반(총액)협상에의한계약","2020/07/14 15:18(-)"
"용역","20200712801-00","일반","옥천군 월전 하수관로 정비사업 건설폐기물 처리용역","조달청 대전지방조달청","한국환경공단 충청권지역본부","일반(총액)","2020/07/14 15:14(2020/07/22 10:00)"
"용역","20200714625-00","긴급","2020년 대한민국식품대전 행사 대행용역","한국농수산식품유통공사","한국농수산식품유통공사","제한(총액)협상에의한계약","2020/07/14 15:13(2020/07/27 10:00)"
"용역","20200714612-00","일반","용역(수의)견적제출안내(2020년 하수관로 준설 연간단가(3차) 폐기물처리용역)","경기도 시흥시","경기도 시흥시","수의(총액)소액수의","2020/07/14 15:09(2020/07/20 10:00)"
"용역","20200714614-00","일반","(재)광주테크노파크 사업화동 개선사업 기본 및 실시설계용역 사업수행능력평가서 제출안내 공고","(재)광주테크노파크","(재)광주테크노파크","제한경쟁","2020/07/14 15:07(-)"
"용역","20200714617-00","일반","정선군 덕송 여량 북평 통합정수장 기본 및 실시설계용역","강원도 정선군","강원도 정선군","지명경쟁","2020/07/14 15:07(2020/07/22 10:00)"
"용역","2020071411001-00","일반","인천기지 ORV 성능개선 일반해역이용협의 용역","한국가스공사","한국가스공사","제한(총액)","2020/07/14 15:07(2020/07/24 15:00)"
"용역","20200714604-00","일반","자율주행셔틀 연구센터 증축 및 확장 설계용역","재단법인 경북아이티융합 산업기술원","재단법인 경북아이티융합 산업기술원","일반경쟁","2020/07/14 15:06(-)"
"용역","20200714510-00","일반","석문중학교 교사동외 내진성능평가 용역 공고","충청남도당진교육청 석문중학교","충청남도당진교육청 석문중학교","제한경쟁","2020/07/14 15:05(2020/07/24 10:00)"
"용역","2002633-00","일반","충남도청 이전신도시 스마트도시 운영센터 신축(건축)공사 시공단계 감독권한대행 등 건설사업관리용역","한국토지주택공사","한국토지주택공사","일반경쟁","2020/07/14 15:05(2020/09/01 10:00)"
"용역","20200714585-00","일반","2040년 태백 도시기본계획 및 도시관리계획 수립(재정비)용역[지명경쟁]","강원도 태백시","강원도 태백시","지명경쟁","2020/07/14 15:01(2020/07/22 10:00)"
"용역","20200714445-00","일반","안전성 조사 및 사후관리 시스템 구축","조달청 서울지방조달청","한국환경산업기술원","수의(총액)","2020/07/14 15:01(2020/07/22 12:00)"
"용역","20200714593-00","일반","특수건강진단 생물학적 노출평가 개선방안","한국산업안전보건공단 산업안전보건연구원","한국산업안전보건공단 산업안전보건연구원","일반(총액)협상에의한계약","2020/07/14 15:01(2020/07/27 14:00)"
"용역","20200713576-00","일반","전주시 감응신호시스템 구축사업 용역","전라북도 전주시","전라북도 전주시","일반(총액)","2020/07/14 15:01(2020/07/22 10:00)"
"용역","20200714450-00","일반","학력인정 대전시립중고등학교 석면폐기물 운반 및 처리 용역","재단법인 대전평생교육진흥원","재단법인 대전평생교육진흥원","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/14 15:00(2020/07/20 10:00)"
"용역","B5202002356-00","일반","(재공고)전남중부권지사 복지공간 개선공사 설계용역","한국수자원공사","한국수자원공사 영·섬경영계획처","수의계약","2020/07/14 15:00(2020/07/20 15:00)"
"용역","20200714293-01","변경","2020년 대한민국 균형발전 박람회 서울시 전시관 설치운영 용역","서울특별시","서울특별시","제한(총액)협상에의한계약","2020/07/14 14:59(2020/07/27 12:00)"
"용역","20200713572-00","일반","전주시 지능형교통체계시스템(ITS)구축사업 용역","전라북도 전주시","전라북도 전주시","일반(총액)","2020/07/14 14:58(2020/07/22 10:00)"
"용역","2020071409001-00","일반","남제주복합발전소 천연가스 공급시설 건설공사 피복건전성 탐측용역","한국가스공사","한국가스공사","제한(총액)","2020/07/14 14:58(2020/07/24 13:00)"
"용역","20200714572-00","일반","광주광역시 드론산업 육성 및 지원계획 수립 연구용역","광주광역시","광주광역시","일반(총액)협상에의한계약","2020/07/14 14:57(2020/07/27 17:00)"
"용역","20200714567-00","일반","2020년 2차 슬레이트처리 지원사업 지정폐기물(석면)처리용역","강원도 정선군","강원도 정선군","일반(총액)","2020/07/14 14:56(2020/07/22 10:00)"
"용역","20200714574-00","일반","원전해체 분야 해외법령/표준 최신 동향분석 연구","(사)대한전기협회                                  ","(사)대한전기협회                                  ","일반(총액)협상에의한계약","2020/07/14 14:55(-)"
"용역","20200714558-00","일반","고객 상담콜 업무 개선을 위한 챗봇시스템 구축 용역","한국교통안전공단","한국교통안전공단","제한(총액)협상에의한계약","2020/07/14 14:55(2020/08/24 12:00)"
"용역","20200714560-00","일반","2020년 공원조성계획 수립 용역","부산광역시 강서구","부산광역시 강서구","제한경쟁","2020/07/14 14:54(2020/07/22 12:00)"
"용역","20200714562-00","긴급","공유기업/단체 성장 및 가치제고를 위한 컨설팅 용역","서울특별시","서울특별시","제한(총액)협상에의한계약","2020/07/14 14:52(2020/07/27 17:00)"
"용역","20200713697-00","일반","신흥 양촌 (구)국도3호선 연결도로 확장공사 폐기물처리용역","경상북도 상주시","경상북도 상주시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/14 14:52(2020/07/17 17:00)"
"용역","20200714557-00","일반","성인지 감수성 함양을 위한 성교육 자료 개발 연구용역","서울특별시교육청","서울특별시교육청","제한(총액)협상에의한계약","2020/07/14 14:51(2020/07/27 11:00)"
"용역","20200714538-00","일반","2020년 KOSHA-MS 인증심사원 시험 위탁 용역","한국산업안전보건공단","한국산업안전보건공단","수의(총액)소액수의","2020/07/14 14:51(2020/07/20 10:00)"
"용역","20200707481-01","취소","관청~주산선(군도4호) 도로확포장공사 폐기물처리용역(장기계속)","전라북도 정읍시","전라북도 정읍시","제한(총액)","2020/07/14 14:49(2020/07/15 14:00)"
"용역","20200707476-01","취소","용오천 지방하천 정비공사 건설폐기물 처리용역(장기계속)","전라북도 정읍시","전라북도 정읍시","제한(총액)","2020/07/14 14:48(2020/07/15 14:00)"
"용역","20200714549-00","일반","화재보험 및 자동차보험 가입 용역","한국농어촌공사 충남지역본부 예산지사","한국농어촌공사 충남지역본부 예산지사","수의(총액)소액수의","2020/07/14 14:47(2020/07/17 12:00)"
"용역","20200714544-00","긴급","2020년 비축광산물 동산 종합보험","한국광물자원공사","한국광물자원공사","일반(총액)","2020/07/14 14:45(2020/07/20 12:00)"
"용역","20200714535-00","긴급","2020년 지중환경 R&D사업 현장실증평가 위탁분석기관 운영","한국환경산업기술원","한국환경산업기술원","제한(총액)협상에의한계약","2020/07/14 14:45(2020/07/21 10:00)"
"용역","20200713248-00","긴급","인터넷윤리 체험관 체험형 콘텐츠 개발(4종) 및 제작·설치","조달청 대구지방조달청","한국정보화진흥원","제한(총액)협상에의한계약","2020/07/14 14:44(2020/07/28 10:00)"
"용역","20200714542-00","일반","(재공고)방문서비스 직종 고객응대근로자 대상 공기매개 감염병 대응지침 마련","한국산업안전보건공단 산업안전보건연구원","한국산업안전보건공단 산업안전보건연구원","일반(총액)협상에의한계약","2020/07/14 14:43(2020/07/27 14:00)"
"용역","20200710557-01","취소","동두천사동유 외 46교 급식실 후드세척(2차) 용역","경기도교육청 경기도동두천양주교육지원청","경기도교육청 경기도동두천양주교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/14 14:43(2020/07/15 10:00)"
"용역","20200714488-00","일반","서울특별시보라매병원 병원장 업무용차량 임차","서울시 시립보라매병원","서울시 시립보라매병원","제한(총액)","2020/07/14 14:39(2020/07/22 12:00)"
"용역","20200712935-01","변경","성남시 중원구 하대원동 147-5번지 외 2필지 주택건설공사 감리자(건축) 모집공고","경기도 성남시","경기도 성남시","일반경쟁","2020/07/14 14:38(2020/07/23 11:00)"
"용역","20200713717-00","일반","장수제 수질정화시설(인공수초섬, 표층순환장치) 위탁관리 용역","전라남도 고흥군","전라남도 고흥군","제한경쟁","2020/07/14 14:38(2020/07/22 14:00)"
"용역","20200714526-00","일반","지리산정원 조성사업 폐기물처리 용역","전라남도 구례군 지리산정원관리사업소","전라남도 구례군 지리산정원관리사업소","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/14 14:38(2020/07/22 14:00)"
"용역","20200714518-00","일반","2020년 학교건축물 석면지도 재검증 용역","충청남도교육청 충청남도태안교육지원청","충청남도교육청 충청남도태안교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/14 14:37(2020/07/21 10:00)"
"용역","20200714442-00","일반","유등 다목적 체육시설 조성사업 폐기물처리 용역","전라북도 순창군 체육진흥사업소","전라북도 순창군 체육진흥사업소","제한(총액)","2020/07/14 14:36(2020/07/20 10:00)"
"용역","20200714523-00","긴급","2020년 충청권 지역거점 AI 교육 온라인 사이트 구축 및 운영 등 용역","재단법인 충북과학기술혁신원","재단법인 충북과학기술혁신원","제한(총액)협상에의한계약","2020/07/14 14:35(-)"
"용역","20200709598-00","일반","학생 건강정보 공유체계 구축","조달청 충북지방조달청","재단법인한국교육환경보호원","수의(총액)","2020/07/14 14:35(2020/07/15 12:00)"
"용역","20200714519-00","긴급","원덕119안전센터 신축공사 설계용역","강원도","강원도","제한경쟁","2020/07/14 14:34(2020/07/20 14:00)"
"용역","20200714516-00","일반","노원자원회수시설 다이옥신연속시료채취장치(DMS) 유지보수용역","(주)우주엔비텍","(주)우주엔비텍","일반(총액)","2020/07/14 14:33(2020/07/22 10:00)"
"용역","20200714255-00","긴급","한국인의 행복조사 연구","조달청 서울지방조달청","국회미래연구원","일반(총액)협상에의한계약","2020/07/14 14:30(2020/07/28 10:00)"
"용역","20200714502-00","일반","대전시립미술관 소장품 인터렉티브 플랫폼구축 용역","재단법인대전정보문화산업진흥원","재단법인대전정보문화산업진흥원","제한(총액)협상에의한계약","2020/07/14 14:29(2020/08/04 17:00)"
"용역","20200713563-00","일반","전주교도소 이전사업 이주단지 실시설계 용역","전라북도 전주시","전라북도 전주시","제한경쟁","2020/07/14 14:26(2020/07/22 10:00)"
